,Contrast Feature,Dissimilarity Feature,Homogeneity Feature,Energy Feature,Correlation Feature,ASM Feature,Mean Feature,Variance Feature,Standard Deviation Feature,RMS Feature,dr_class
57,87.46002954,1.891779059,0.893708915,0.858273992,0.96446253,0.736649484,35.10055737,66.70320441,8.167202974,10.90272216,1
7612,56.37799027,1.472019267,0.844328631,0.767211837,0.979890083,0.588621182,36.81018175,100.7572027,10.03778874,11.20011258,0
3379,94.15365284,2.430487393,0.82736865,0.765959563,0.976769958,0.586703165,38.33139328,166.5594642,12.90579189,10.63753773,0
8326,74.58439048,1.873851544,0.867962413,0.827690883,0.971717532,0.685081981,37.12171752,108.878828,10.43450181,10.76415041,1
271,137.7589626,2.906110357,0.827703292,0.785281478,0.972501496,0.616679971,37.84734339,102.6626901,10.13225987,10.42578618,0
1246,115.187457,2.589695715,0.828735055,0.766904981,0.970937077,0.588165523,36.472849,103.9938793,10.19773893,10.05180517,1
5734,118.0245576,2.303118261,0.888302616,0.863423488,0.959529115,0.745516716,34.04732133,88.71905242,9.419079171,10.79200191,0
3946,81.75711639,1.882854189,0.881770288,0.836074534,0.972401529,0.699030961,37.7887303,134.111681,11.58065978,10.79573695,0
7540,172.1579738,3.118671624,0.8568205,0.832824203,0.964276692,0.693613162,37.28037661,137.8283063,11.74003008,10.54062263,0
5723,81.6149655,1.995310377,0.869917387,0.817903811,0.974105247,0.668978323,37.14256712,123.7599001,11.1247427,11.45421532,1
6960,62.47135047,1.761541186,0.814855891,0.738434496,0.982601398,0.545294704,34.33616293,91.81227297,9.581872102,10.71081451,0
8776,61.76441567,1.602353287,0.87221588,0.814821468,0.979822971,0.663940407,35.03844982,91.2149618,9.550652428,10.77357096,0
1019,81.79556009,2.067543623,0.849268584,0.80223942,0.968794117,0.643600752,35.11724648,87.04067042,9.329558962,11.12756753,0
3932,160.8705633,2.912749331,0.872762327,0.847807672,0.958671394,0.718794894,36.33005429,128.3074049,11.32728586,10.84217041,0
3947,208.35133,3.184423152,0.890312606,0.877350417,0.952546396,0.769760696,39.40378211,193.3733416,13.90587436,10.56639826,0
546,105.2960007,2.274276376,0.854820092,0.818283762,0.971033377,0.669600372,40.50482734,186.0538567,13.64015604,11.06878051,0
2991,53.76979985,1.452220746,0.824968007,0.743043069,0.987425776,0.552118873,36.78368806,92.41857718,9.613458128,10.38920019,0
1063,68.086444,1.793552467,0.850873158,0.800071075,0.977783722,0.640121922,35.53190764,84.11056566,9.171181258,10.82187321,1
2385,68.13431066,1.740624953,0.870866332,0.828036871,0.977832754,0.685651433,35.40682643,65.1451908,8.071257077,10.91237104,0
7813,30.96783004,1.168981655,0.800617025,0.655062278,0.988666685,0.429115361,33.42434796,46.73577845,6.836357104,10.66891187,0
6948,199.7961346,3.253785574,0.868134993,0.847544924,0.959464537,0.718350993,35.43676853,132.8906622,11.52782123,11.7271289,0
1960,79.42261973,1.79203748,0.849824392,0.793355874,0.979043353,0.629424317,38.97740907,107.3212932,10.35959908,10.82498885,0
490,152.9022958,2.644894889,0.875969503,0.853282565,0.960801987,0.728107376,43.25469208,159.1822529,12.61674494,10.92804317,0
4596,134.4076058,2.368269709,0.890837127,0.869528443,0.959919071,0.756094472,40.95856369,110.8522585,10.52863992,10.13738626,0
669,120.716468,2.497110868,0.873370882,0.854870503,0.961827408,0.730817039,35.52145463,127.3802363,11.28628532,11.07280378,0
4701,55.87184165,1.712204332,0.797872712,0.713800189,0.98670793,0.50951543,34.34049943,84.15197248,9.173438422,10.24295223,0
3273,94.78984508,2.32267468,0.818631596,0.770164608,0.978299381,0.593164262,35.2811516,110.1839189,10.49685281,10.55422286,0
3991,84.73059768,2.150167136,0.830043885,0.786028711,0.980325177,0.617848329,34.86835132,93.87083191,9.68869609,11.02523934,0
1227,101.6001204,2.188617806,0.834848769,0.790880946,0.979996897,0.625498518,41.26774911,180.847597,13.44795884,10.77162608,0
4110,89.84663803,2.134658847,0.868189594,0.83883887,0.97235656,0.703659763,36.6144208,114.0269788,10.67834158,10.14564155,0
9750,247.1191793,3.630527575,0.86906896,0.856847046,0.953209212,0.73420404,36.73804094,141.5460892,11.89731437,10.55070556,0
3290,205.1918616,3.292563288,0.857067356,0.837449664,0.962789894,0.70133842,40.1076973,218.6136005,14.78558759,10.57008368,0
362,70.30002197,1.786942628,0.857960429,0.799298599,0.972289201,0.638890709,37.70446948,123.2208826,11.1004902,10.98740655,0
9859,102.3996017,2.453568281,0.84252056,0.79707308,0.972692061,0.635341283,37.04983389,103.5829794,10.17757237,10.99711346,0
3468,107.2641249,2.114073729,0.856702906,0.815064901,0.973141262,0.664339135,40.37433171,150.6371844,12.27343409,10.83694039,0
3840,90.23128008,2.101036653,0.873170944,0.837646204,0.968051078,0.701662823,35.40668993,87.55325348,9.356989552,10.90425541,1
96,105.5054276,2.257785725,0.883058455,0.855298004,0.965277467,0.7315486,36.97890589,130.9353455,11.44269835,11.2409135,1
6694,68.43157534,2.034727027,0.82502762,0.77516228,0.982123898,0.600882879,35.70913515,128.7381058,11.34628159,11.65292481,0
4859,74.45027149,1.972200923,0.85796413,0.812002047,0.974108023,0.65935881,31.81595897,103.6306791,10.17991548,10.59042573,1
95,156.303008,2.98675952,0.818803442,0.772010974,0.973223391,0.59601183,42.64718871,220.8478753,14.86095136,10.62585663,0
434,152.7171388,2.782019583,0.856463418,0.818455539,0.965324874,0.669887529,35.77021187,105.0257781,10.24820853,10.70657985,0
9420,109.6406465,2.36880527,0.864903715,0.826823369,0.969993561,0.68365257,33.7952381,102.0044038,10.09972296,11.36189388,1
1464,162.2000473,3.026020208,0.863737672,0.830443726,0.964528964,0.689651725,34.2859273,112.4319485,10.60339325,10.70834231,0
644,84.94900182,2.154307183,0.845507305,0.780298196,0.971999163,0.608877001,39.94496606,97.6384418,9.881216615,11.11848862,1
5175,83.17976538,2.242502872,0.812508298,0.746086503,0.979979706,0.556655324,38.01829471,93.53061025,9.671122492,10.54037831,1
6097,45.49747636,1.296070712,0.818105807,0.704841096,0.98828768,0.496808701,33.75447985,62.77246057,7.922907331,10.47446833,0
5230,116.4734559,2.332197956,0.891134187,0.872036187,0.956802763,0.760463206,37.0904574,87.9034043,9.375681538,11.01102354,0
6735,168.312731,2.941769084,0.872595651,0.845791107,0.965073761,0.715380151,36.0179539,141.8857744,11.91158152,10.1546617,0
8441,70.7781902,1.805600111,0.858773576,0.81524231,0.97763171,0.664627493,37.58767845,107.272538,10.35724568,10.7738702,0
1390,101.2097969,2.19510489,0.869918693,0.837653239,0.963293454,0.701676463,38.92173142,93.1352834,9.650662329,10.57139863,0
8281,91.04421877,2.101658481,0.819556247,0.765609555,0.983846782,0.58616498,36.88948255,138.3364356,11.76165106,10.26864554,0
8991,185.3123182,3.147879157,0.88339246,0.87121963,0.948354346,0.759043725,39.14749212,178.375873,13.35574307,10.01180574,0
6402,83.16652742,2.118110717,0.838651259,0.782016085,0.977547214,0.611559685,35.72417944,135.5510299,11.64263844,11.04990064,1
517,70.03534781,1.774511723,0.848984562,0.79328438,0.981587937,0.629307141,37.33738031,95.18394034,9.756225722,10.76649393,0
6928,101.1358657,2.537957722,0.820147205,0.772842498,0.975490376,0.597296001,35.60232551,139.2262363,11.79941678,10.5344558,1
6466,118.9169173,2.488806375,0.863242422,0.832584753,0.964152404,0.693216292,34.11267522,82.53672221,9.084972328,11.08381318,0
6467,140.319007,2.621723662,0.863920899,0.836786827,0.969107833,0.700225171,39.81530624,197.4824147,14.05284365,10.50789922,0
1938,94.72897288,2.258574531,0.863855151,0.822637732,0.972681919,0.676744402,36.10008134,131.8926138,11.48445096,10.91430731,1
6984,59.10899617,1.367108343,0.910835158,0.89127992,0.968707868,0.794385512,37.79071518,109.1299905,10.44653007,10.50166451,0
1144,86.30075844,2.173267215,0.814128822,0.764580603,0.978637923,0.584593261,35.92537894,99.94908904,9.997454128,10.59786807,0
875,136.5292996,2.968634441,0.823485814,0.774558807,0.973701015,0.599956355,35.28390885,192.3468548,13.86891686,10.43168575,0
528,83.66335396,2.083469546,0.847513886,0.800334948,0.981127797,0.640542,37.79663594,107.8974756,10.38737097,10.71218284,0
81,41.95213038,1.222233088,0.850257091,0.743469309,0.983706515,0.552755041,36.85627085,55.33247735,7.438580332,10.97135727,0
2539,69.1473299,1.785989148,0.843653268,0.783704509,0.982887424,0.614200145,35.87696791,81.59017211,9.032727833,10.83124113,0
2473,99.42013658,2.082945159,0.884894834,0.851833553,0.973365863,0.725629089,40.20187123,136.7354875,11.69339504,11.03891774,0
4681,111.1336242,2.271489577,0.890043258,0.87179024,0.955805081,0.760034101,33.85683858,101.4756141,10.07351051,10.84640869,1
4832,96.24809699,1.929373595,0.911988293,0.890097531,0.952192003,0.792289895,36.69988309,67.55742748,8.219332544,11.04878525,0
8732,123.898504,2.452079398,0.878241925,0.853272085,0.966795681,0.728086318,39.75070459,120.6576705,10.98442855,10.77914488,0
2631,59.00518873,1.671961914,0.854529936,0.771716963,0.974585375,0.595560593,32.69081057,78.75129814,8.874192816,10.76592717,1
4161,128.312981,2.485646354,0.882819212,0.860822855,0.958095505,0.741031719,38.55635788,146.467192,12.10236308,10.29995894,0
7824,98.63295993,2.418492873,0.83646377,0.78284437,0.973587157,0.612859285,35.84935705,140.8034417,11.8660626,11.01595375,0
3878,125.7073439,2.363998131,0.868004832,0.836305887,0.966229725,0.699424357,39.24426894,120.0245164,10.95557011,10.49023029,0
8153,60.76532505,1.473601992,0.879005482,0.825843638,0.98145698,0.68202314,35.0200349,122.1180632,11.05070419,11.1413894,0
3762,117.0064697,2.239164036,0.886435148,0.85924291,0.964799363,0.738312303,39.38449116,161.7873686,12.71956637,10.23426891,0
1065,128.6017269,2.526883286,0.868160796,0.82971749,0.966988955,0.688444317,38.97365906,148.6627275,12.19273257,10.63517076,0
5317,59.15366156,1.591493807,0.836336587,0.745706374,0.983846752,0.556087391,33.15406861,85.97064526,9.272035659,10.62369759,0
8956,81.39690595,1.822426075,0.853111959,0.790611097,0.970847795,0.625080259,36.61085208,70.89803663,8.420097186,10.82745072,0
8314,39.6005795,1.169718094,0.871245557,0.797536154,0.981519836,0.636069273,37.09615864,89.37597952,9.453887006,11.09157639,0
9699,107.943273,2.362258908,0.859113967,0.819634899,0.971817439,0.671809988,37.81473977,116.8792783,10.81107202,10.72888159,0
9769,71.49779472,1.661486736,0.802402928,0.710916422,0.984576692,0.505408083,40.41424343,157.7700009,12.56065288,10.46487787,0
6852,122.064315,2.114817934,0.912227107,0.895690012,0.950037069,0.802275211,36.1594255,115.3679585,10.74094775,10.66893549,0
3959,64.45038389,1.717018383,0.845007683,0.786656586,0.97922882,0.618835672,34.86885143,105.8508952,10.28838642,10.60955362,0
5784,69.66313329,1.941045523,0.836959238,0.776751891,0.976198357,0.60335253,35.78137549,98.94417222,9.947068524,10.81721951,0
8856,110.4531057,2.225954079,0.891592863,0.862912174,0.957034733,0.744633551,38.25771184,107.0438317,10.3461989,10.67724354,1
2938,72.96338524,1.747679131,0.899042489,0.863891729,0.96038958,0.746326557,34.52506309,97.09044778,9.853448522,11.22693399,0
7204,133.2456848,2.43518658,0.885859325,0.859200797,0.958137259,0.73824055,40.95395741,168.3066939,12.97330697,10.96213528,1
7019,238.4995308,3.585108331,0.872301582,0.853141721,0.95114679,0.727875737,42.15140284,205.9259147,14.35011898,10.5053025,0
1247,100.1372141,2.255726244,0.884639895,0.862702766,0.954604431,0.744270494,35.2251004,81.99887083,9.05532279,11.76899107,0
282,100.9649189,2.19533383,0.832130126,0.765840257,0.981386414,0.586520262,41.14283866,160.0864673,12.6525281,10.86566844,0
8493,150.9283367,2.835878134,0.885241988,0.860905336,0.94096524,0.741184397,34.36596282,51.03671615,7.143998611,10.47405727,0
6736,89.48889479,2.330016161,0.832762429,0.774659573,0.975095623,0.600112134,33.62217679,85.05033016,9.222273589,10.98053649,0
9422,102.9899585,2.078744918,0.89242323,0.866741089,0.96483789,0.751254,35.67524741,84.43403578,9.188799475,10.83818345,0
5631,110.3272957,2.366430551,0.828242489,0.785778283,0.980020735,0.617452894,40.69608709,183.5421904,13.54777437,10.55130219,0
3839,84.89636584,2.141207703,0.852843048,0.801995921,0.971613503,0.64321025,35.55557613,92.74151106,9.630239408,10.46929131,1
5015,67.95245767,1.571471838,0.854008821,0.793273994,0.978433175,0.629289443,42.73108062,126.6325369,11.25311232,10.66830046,0
5179,48.64894851,1.57515593,0.826910022,0.729402668,0.977873297,0.53203469,34.87327768,60.8284402,7.799258952,11.05255766,0
8218,151.6219243,3.030839783,0.834972347,0.792001031,0.969541779,0.627281128,40.26984672,133.9392328,11.57321186,10.9339363,0
3597,132.1111062,2.6324179,0.862686331,0.827976433,0.965921118,0.685561902,36.79258197,128.3968594,11.3312338,10.61253928,1
9921,101.564764,2.560980783,0.840359716,0.792328407,0.974146627,0.627795522,34.19258564,78.26874528,8.846962489,11.33780885,0
138,66.55052085,1.576533642,0.832136635,0.775212455,0.985568124,0.600957642,40.6680862,137.1919369,11.71289618,10.50715049,0
1625,106.1246996,2.294013409,0.882820824,0.854207983,0.966085769,0.729683046,37.29697251,106.1576347,10.30328272,10.71805866,0
7676,165.529552,2.643545681,0.909689087,0.898905131,0.943305981,0.808046333,35.68209128,103.8094456,10.18869204,10.99722984,1
8036,67.46944689,1.742579259,0.858994081,0.81252021,0.977907276,0.660196077,36.09551591,77.43369545,8.79964178,10.56130557,1
8184,85.92989382,1.98467141,0.869287728,0.833932085,0.973355001,0.695453716,37.07796842,101.9142278,10.09525769,10.74864406,1
1911,77.93546773,2.065431492,0.827995061,0.771644186,0.978731117,0.595448361,33.93708089,106.1349381,10.30218123,11.46483,1
3955,161.96091,2.647193568,0.894051531,0.879468788,0.953052504,0.773481129,39.19168942,169.2858249,13.01098862,10.65056221,1
8117,39.52105995,1.565982172,0.758056967,0.491930666,0.976517552,0.242048527,32.4917778,36.43864191,6.036442819,11.07765223,0
9911,45.21472169,1.251345515,0.824847154,0.673137212,0.988137768,0.453123891,37.49007257,86.60493147,9.30617706,10.3094833,0
3071,53.52279172,1.487917351,0.832633132,0.750363938,0.988051381,0.563052238,32.67302984,67.29079448,8.20309664,11.22852465,0
8377,103.5690951,2.043840086,0.897177896,0.875001226,0.961194115,0.765638941,37.46035074,138.9948936,11.78960956,10.55639692,0
3884,111.6844788,2.425682811,0.86149493,0.831030023,0.969716751,0.690624572,35.4200429,150.5598009,12.27028121,10.93943211,0
3107,70.05135094,1.76863946,0.824666886,0.761538235,0.982866812,0.579945563,34.92951786,126.419325,11.24363487,9.607361585,0
5455,95.43938221,2.074426593,0.87411805,0.837762274,0.962929595,0.701866591,36.6516645,116.7915121,10.80701217,10.64579955,0
8225,79.54418477,1.978550258,0.848483332,0.804442066,0.977959396,0.647136308,34.80279173,91.98027508,9.590634759,10.65014265,0
9125,129.0263048,2.850576943,0.798065433,0.737039962,0.974113555,0.543243157,39.83759625,106.5181513,10.32076312,10.83194355,0
7384,105.9930301,2.126274242,0.887026788,0.860682071,0.960261835,0.740788816,41.58003913,122.8020263,11.08160757,11.1083763,0
1263,90.63639529,2.158980266,0.836442159,0.773927707,0.97735398,0.598970829,42.52613385,187.7986561,13.70396498,10.60813534,0
5592,176.355387,3.134180829,0.849826849,0.814847293,0.964423161,0.663995194,38.06282611,174.0177432,13.1915785,10.49444847,0
1070,63.13078293,1.656104707,0.867906063,0.810801189,0.974819428,0.657407874,35.0402153,71.89278317,8.478961208,10.7531485,0
331,94.516109,2.07807366,0.862269888,0.828069699,0.975651895,0.685709443,35.78616126,102.8987923,10.14390419,10.88059635,0
7718,168.9720273,3.057380022,0.846077415,0.807785872,0.967010401,0.652533981,36.70508932,97.10305741,9.85408836,11.24985522,0
5797,168.8704567,2.906483959,0.842902711,0.803827551,0.964919533,0.64615288,42.65530594,195.7782326,13.9920775,10.92066752,0
2550,134.4736452,2.520269532,0.886341139,0.868199253,0.955361657,0.753784509,36.79579554,110.9502282,10.53329142,10.85841412,0
9404,101.3740304,2.34850392,0.859040034,0.828350717,0.977628772,0.686172408,34.43303665,100.775349,10.03869259,10.58210189,0
4504,125.8023443,2.468071229,0.866318846,0.828295019,0.964140552,0.686086924,35.96268501,118.7658972,10.89797675,11.04777811,0
4268,75.58904201,1.721106096,0.884267861,0.845018727,0.972316955,0.714063687,35.52412699,81.16592058,9.009213094,10.2934605,0
4792,112.1528875,2.528310933,0.80806542,0.754097979,0.978109492,0.568672262,38.88670015,93.20122139,9.654077967,11.04872821,0
2655,72.37392607,1.779176946,0.871607228,0.830620443,0.975639327,0.689937897,34.98256404,127.0458535,11.27146191,10.90207584,1
7339,75.67362677,1.959342851,0.845407302,0.793532006,0.980450521,0.629701521,33.35752478,78.43457245,8.856329514,11.01688912,0
8331,203.2400388,3.241379069,0.877685829,0.863624271,0.956335726,0.74586209,37.71010005,190.5196678,13.80288621,10.77260791,0
7363,86.15288683,1.956674863,0.877103915,0.836014288,0.969621289,0.698933454,36.72869802,104.5804363,10.22645766,10.95014987,0
5585,168.1082887,3.208674339,0.847716157,0.817156196,0.960946807,0.667764091,38.03338676,189.7138882,13.77366648,10.78968929,0
9498,150.9598011,2.739596285,0.878170382,0.851386368,0.959314567,0.724875231,37.93847182,143.6904335,11.98709446,10.76157614,0
2008,176.1449095,2.831360067,0.867258888,0.829757952,0.966843466,0.688517894,37.93378076,145.9409692,12.08060302,10.78996689,0
8359,151.7646891,2.744064039,0.864356053,0.834602171,0.962689003,0.696579961,38.50397037,168.9383991,12.99763052,10.98866082,1
7561,187.0637183,2.995022537,0.897080817,0.882578484,0.946870567,0.778966373,35.09082754,109.7822864,10.47770425,10.51161534,0
2956,100.0183144,2.257876001,0.856005544,0.817514915,0.973930675,0.668340741,38.34747407,136.5356691,11.68484784,11.36489616,0
5022,80.28169488,2.060932521,0.826998872,0.768967449,0.98009662,0.591319814,36.25823184,103.8274783,10.18957694,10.95384379,1
5513,132.4827915,2.563079657,0.863412125,0.834754797,0.967879591,0.696830012,39.43487675,172.8600621,13.14762572,10.63750568,1
8920,79.80934692,2.034260688,0.850796444,0.808323174,0.976528414,0.653394922,34.98125077,87.96463558,9.3789464,10.80703944,0
1301,111.7267579,2.399923203,0.815484679,0.763831491,0.977216038,0.583445777,38.25002427,134.2806483,11.58795272,11.00497812,0
8978,103.739784,2.116876152,0.890637235,0.86658459,0.961728017,0.750982521,35.13027686,83.45525652,9.135384859,10.98242634,1
2562,65.95660226,1.949264065,0.755148646,0.609856695,0.985180922,0.371938449,39.19300592,143.3515566,11.97295104,10.5732388,0
5956,75.11332599,1.978276559,0.8440021,0.783385459,0.974671876,0.613706317,35.62635835,102.6009782,10.1292141,10.42164526,0
5887,59.70974792,1.745154415,0.80999498,0.723826698,0.980875146,0.523933023,39.53481846,91.18113548,9.548881373,11.04388622,0
4898,41.80504814,1.447625028,0.794255827,0.620271303,0.979396229,0.384747694,33.56867968,82.16783707,9.064647653,11.33655297,0
4012,132.3438312,2.543401019,0.87313184,0.847623714,0.966727045,0.718480838,36.02490937,101.361384,10.06783909,10.56284411,0
1551,43.09343366,1.388446094,0.785854996,0.513283769,0.97760045,0.263492113,36.69188333,60.29693786,7.765110293,10.58715876,0
2023,223.9753908,3.485477229,0.85791056,0.833779612,0.962735975,0.695204714,40.00664688,140.9841695,11.87367548,10.9604739,0
5761,143.463871,2.503659788,0.904371439,0.892232914,0.947911781,0.796096333,40.53671736,137.6572331,11.73274193,10.86138671,0
9350,75.6669717,1.686536167,0.88131858,0.843368263,0.973420292,0.711278715,40.6760899,119.6091789,10.93659814,11.05180562,1
7091,98.42224871,2.218347737,0.858630302,0.824831914,0.969257989,0.680361151,37.35302239,118.6133547,10.89097584,10.14262005,0
70,131.358353,2.931916271,0.809340681,0.758506879,0.969925465,0.575346091,39.88189386,163.9076821,12.80264356,10.90802946,0
8029,93.33025687,2.267075453,0.818009047,0.754160433,0.979321016,0.568768438,35.82280517,101.0100689,10.05037656,9.764676477,0
7146,200.3615926,3.16635893,0.881665342,0.860697907,0.952559195,0.740821326,34.76725328,108.4035009,10.41170019,11.66724833,1
6148,67.68176972,1.683698455,0.8574893,0.789195617,0.979466668,0.622837357,37.95416706,105.1675346,10.25512236,10.5123022,0
5960,139.0533771,2.468006932,0.902837395,0.888347534,0.94951385,0.789177531,37.28992054,157.6641128,12.55643711,10.31161896,1
6500,146.2119099,2.781657439,0.848659799,0.810133757,0.967387998,0.656330604,34.86548619,104.3370884,10.21455278,10.74274897,0
9910,71.69106806,2.006435917,0.868018654,0.809099544,0.980679545,0.654649201,32.20293549,94.87775353,9.740521215,10.42294844,1
8700,68.85810952,1.798643342,0.848697517,0.793177031,0.982134908,0.629136854,32.97874937,64.57419163,8.035806843,10.88510781,0
9732,119.0132213,2.45684948,0.870795363,0.834407094,0.966368454,0.696251692,35.16580111,92.97547762,9.642379251,10.83994771,0
4011,61.83547641,1.518745833,0.849652797,0.778755618,0.983230421,0.606465653,44.87982532,137.4421262,11.72357139,10.82567669,1
6048,64.48348495,1.718998321,0.840197452,0.786405779,0.984294799,0.618440245,35.11349577,118.2351303,10.87359786,10.97741596,0
7809,145.1594524,2.701723441,0.882019774,0.865866817,0.956362924,0.749741766,36.63329712,118.6655404,10.8933714,10.71864598,0
8227,139.9306618,2.761310099,0.851506619,0.816165673,0.971163779,0.66614368,40.63848812,147.0766625,12.12751675,10.44828583,0
6399,108.4342703,2.187892541,0.884385873,0.855994429,0.962177254,0.73274094,37.74286954,92.88890273,9.637888915,10.60979484,1
9376,52.51979795,1.348422988,0.855431371,0.774288185,0.980480614,0.599529981,36.6665813,61.82566969,7.862930096,10.59904965,0
9543,57.99566782,1.61863422,0.871312682,0.829227523,0.980784584,0.687623981,35.06430733,74.11201332,8.608833447,10.92852191,1
6414,80.77082454,1.803009899,0.891743637,0.857244551,0.969012249,0.7348794,36.19797997,78.74586499,8.87388669,11.56460997,0
746,75.90482008,2.01364915,0.846498828,0.795896464,0.977908436,0.633460663,33.38636222,100.2409491,10.01204021,11.19228771,1
2267,54.20395536,1.617191327,0.812698034,0.712878729,0.983874085,0.508203905,35.58822507,83.98058217,9.164091999,10.4394859,0
2834,99.49106348,2.223055478,0.875740898,0.832543577,0.970239726,0.693140436,34.16015369,96.22749311,9.809561311,11.36055548,0
1088,159.5499232,2.880244691,0.863420122,0.839883315,0.962491855,0.70541877,39.83525288,207.7588609,14.41384268,10.9379272,0
6886,85.47845395,2.127705613,0.79927208,0.723034244,0.978686494,0.522789923,35.29565247,196.1150076,14.00410681,10.6764769,0
8934,171.8089549,2.882331444,0.878098545,0.853200809,0.955883192,0.727973356,36.62239485,119.4700118,10.93023384,10.80610237,0
872,96.54774715,2.327858451,0.8500242,0.814066604,0.974599783,0.66271491,35.77328786,111.7836453,10.5727785,10.88955402,0
4231,163.7316935,2.863423777,0.891213185,0.879153756,0.953251536,0.77292805,36.94747213,127.2234541,11.27933748,10.52860298,0
2077,55.29037546,1.568243763,0.813915173,0.713645768,0.983522615,0.50930084,36.57032307,113.8460541,10.66986664,10.30779899,0
7724,33.07194967,1.245807019,0.79687673,0.572449253,0.981361857,0.327721833,31.98680864,57.1957565,7.562787614,11.1988574,0
2185,164.1861248,3.234257468,0.80869701,0.763858068,0.971346292,0.583493853,44.6695537,193.4846067,13.90987443,11.02656668,0
101,45.21238207,1.366322631,0.823902038,0.703408304,0.976360579,0.494805012,34.49446883,62.10787985,7.880855274,10.76121544,1
4054,128.0296934,2.53670668,0.857665137,0.818110287,0.963579644,0.669323768,39.49558966,126.6855775,11.25546878,10.61685818,1
6589,108.7776455,2.306686226,0.873008852,0.840722163,0.962103129,0.706829943,35.9218773,139.371534,11.80557216,10.56549245,0
5870,63.55314162,1.450213094,0.888564402,0.842285786,0.977391432,0.70945255,35.82033139,77.12598324,8.782140015,11.11577835,0
3095,92.71170659,2.002557006,0.888185884,0.860222795,0.972952686,0.739991114,34.86605261,81.59315156,9.032892757,10.74302487,0
207,76.90037995,1.960357409,0.845959622,0.790171185,0.979615983,0.624378789,35.36203596,107.8181878,10.38355372,10.63562483,0
6185,105.6754719,2.209760581,0.873409576,0.835663581,0.963663531,0.698350472,39.96837242,122.8446524,11.08353068,11.03155539,1
2648,45.07714464,1.389714149,0.809967544,0.670811193,0.980645814,0.449994827,37.63450411,90.40660367,9.508238726,10.72711098,0
4057,72.49782335,1.9528534,0.862225083,0.806072689,0.981736776,0.649759831,35.65283984,84.01757345,9.16611005,10.3371931,1
4470,175.0995971,2.952240127,0.869924056,0.852567464,0.96407822,0.726884947,35.12788942,111.7736896,10.57230768,10.95801076,0
8297,31.03394321,1.090739186,0.814148839,0.668802754,0.989491873,0.447304772,31.30760958,35.96986496,5.997488221,10.57674335,0
1997,179.3773748,3.156497437,0.886682213,0.866543725,0.940420294,0.750924157,34.77162728,75.1210637,8.667240835,10.39341973,0
1001,97.55208218,2.27206532,0.849623081,0.804777925,0.978011785,0.647676836,39.81801935,158.4869422,12.58915971,10.74403732,1
4543,81.1765926,1.853879858,0.875892949,0.832113733,0.970142907,0.692423339,38.21255175,119.6569038,10.93877981,10.45735475,0
8922,57.3957823,1.818990998,0.797421474,0.713030218,0.980321155,0.508421371,35.60412764,81.50644845,9.028092182,10.8818984,0
3975,88.4546871,2.112544349,0.844725809,0.797187724,0.975156718,0.635520441,37.5827432,101.8183182,10.09050634,10.47453413,1
2548,68.22743665,1.727174724,0.847663075,0.794789195,0.980812487,0.631697694,35.01444663,98.2864461,9.913952093,11.48545837,0
2070,65.14041763,1.711674484,0.82903928,0.746979058,0.982857405,0.557988399,35.17183715,92.72036416,9.629141403,10.67515761,1
9206,174.0234231,2.939214698,0.865752813,0.837012583,0.962542051,0.700608026,38.21760984,84.51594795,9.193255569,10.35283744,0
4425,140.2437685,2.632164876,0.85728381,0.81872174,0.964481645,0.670322718,36.51097425,128.0592567,11.316327,11.07300538,0
3363,90.73462154,2.077613255,0.849801559,0.804474538,0.973128822,0.647191281,34.13031571,125.7121396,11.21214251,10.64887975,1
8011,30.31382446,1.213471377,0.798999197,0.658915383,0.987345938,0.434178103,34.97036898,56.22521387,7.498347409,10.98520877,0
410,40.99911438,1.571914251,0.767415094,0.607484612,0.984995563,0.369049343,36.2739196,57.82089897,7.604005456,11.26322737,1
4668,61.425843,1.65448079,0.828548769,0.745938349,0.979710776,0.5564313,41.70962279,118.7204692,10.89589231,10.56939355,0
4284,137.3061597,2.622015037,0.852017507,0.809253852,0.965635881,0.654910898,37.2676956,82.38521559,9.076630189,10.92180895,0
9256,104.7189091,2.410429692,0.835657733,0.786068415,0.972115897,0.617915169,38.7545383,126.6773292,11.25510236,10.6475904,0
4822,70.48752958,1.812485701,0.860260587,0.815322861,0.974423882,0.664757892,39.62197682,139.2277291,11.79948004,11.3729736,0
2987,121.1060755,2.656766433,0.834133634,0.789678435,0.972593236,0.623604221,41.53328528,122.219932,11.05531239,10.92658123,1
9745,161.0790036,2.722804538,0.880892305,0.867183372,0.959998301,0.752021825,35.93175913,149.2297891,12.21596452,10.62255647,0
4525,111.436005,2.513203707,0.850840455,0.815331684,0.968863805,0.66477831,35.98810319,137.522165,11.72698448,10.4478414,0
6167,95.05720054,2.374302827,0.856556687,0.807598903,0.967699554,0.652228616,35.11845172,75.65815665,8.69816973,10.2324115,0
2303,105.9285782,2.243640786,0.892842092,0.860523754,0.958540361,0.740519098,36.61179856,91.22253705,9.551049003,11.31201691,0
9932,172.5757227,2.907333527,0.891655487,0.883786693,0.944052804,0.78109481,36.47431948,107.837612,10.38448901,10.52086295,0
8171,105.3631279,2.215250878,0.868985161,0.836852445,0.97070603,0.700331821,42.13525926,157.6859716,12.5573075,10.72714383,1
