Contrast Feature,Dissimilarity Feature,Homogeneity Feature,Energy Feature,Correlation Feature,ASM Feature,Mean Feature,Variance Feature,Standard Deviation Feature,RMS Feature,dr_class
142.2899023,2.99714357,0.837055346,0.806889618,0.966158946,0.651086892,36.33277203,136.605661,11.68784245,10.59734336,0
69.16089527,1.758372674,0.876440041,0.840823192,0.977012763,0.70698844,32.76433234,52.13676958,7.220579588,11.17537356,1
88.50505353,1.819900318,0.87520234,0.828274164,0.969047706,0.686048359,40.72196478,157.6058559,12.55411709,10.64961232,1
112.757952,2.522176555,0.838440116,0.795466012,0.974589232,0.632775092,36.03631773,96.8106082,9.839238192,11.08911271,0
174.0308928,2.888240133,0.870627962,0.844422571,0.961928806,0.713067774,33.17365445,96.654764,9.831315477,10.84595864,0
139.4492796,2.920695563,0.831035655,0.778504439,0.971165,0.606087462,37.19150557,217.3580182,14.74306678,10.52327094,1
128.4502833,2.398216207,0.894015511,0.873324955,0.962214076,0.762710538,41.01291733,136.5348377,11.68481227,10.88488248,0
145.5268313,2.787171789,0.84976069,0.816644829,0.965911938,0.666925063,41.95769487,156.9261068,12.52701508,11.02683503,0
146.9320022,2.642110616,0.875273886,0.84612689,0.972319844,0.715940283,41.87056753,222.3538881,14.9115354,10.24500422,1
76.55402676,1.931576949,0.842782883,0.792896828,0.979755848,0.628696217,35.82517198,98.09723379,9.904404767,10.3826824,1
122.5036969,2.439792871,0.876844159,0.857301941,0.960375549,0.734982476,38.02287034,115.9271697,10.76694802,10.90510879,1
88.33666713,2.139541047,0.849555815,0.802852017,0.97742265,0.644580854,35.04134503,120.0066584,10.95475506,11.46886888,0
220.5490671,3.360035668,0.882099729,0.866847566,0.951289376,0.751443077,36.18401826,123.9847446,11.13484372,10.95196548,0
109.3926988,2.319234963,0.876027835,0.839397882,0.972526937,0.704599524,36.33243651,56.15971628,7.493978669,10.38127193,0
53.4925089,1.710682117,0.759290094,0.509836576,0.972546719,0.25998985,35.80256188,46.3906628,6.811069138,10.72927337,1
103.2705827,2.192059291,0.881870569,0.85631518,0.963496201,0.733287961,37.39866898,106.10582,10.30076793,11.05958452,0
36.52582728,1.234510776,0.811578861,0.671252145,0.983811205,0.450582831,36.28516086,67.0980295,8.191338688,11.06656666,1
121.1909339,2.525754432,0.861117731,0.830748999,0.966167776,0.690158684,36.63653961,140.1309996,11.83769401,11.09937381,0
51.78663591,1.403784911,0.85967237,0.765367257,0.976801044,0.58579865,34.27626686,54.48277503,7.381244816,10.82181279,0
64.19619754,1.898030574,0.819367559,0.74441243,0.984716535,0.554157689,33.18871699,55.83208395,7.472086988,11.31205802,0
115.6628195,2.314137301,0.87322799,0.844310474,0.967979521,0.712869909,40.29904896,116.2366235,10.78130899,10.57002236,0
167.6534483,2.879189983,0.880578229,0.856267923,0.957513593,0.733213002,36.3327652,112.8409948,10.62266421,10.43342131,0
123.3701452,2.282827612,0.903868762,0.885750631,0.952151318,0.784570069,37.22962279,127.3930693,11.28685383,11.47565745,0
72.66193048,1.872308054,0.851407678,0.807720865,0.980266323,0.652419348,34.71969138,101.2016742,10.05990428,11.09838163,0
141.4702226,2.917012418,0.841671532,0.800138956,0.96608122,0.640240121,35.05821347,153.5415214,12.39118725,10.82473213,0
242.8149131,3.438704136,0.886859829,0.873924876,0.947497082,0.763763661,41.40073592,154.4858302,12.42923289,10.90525806,0
168.1082887,3.208674339,0.847716157,0.817156196,0.960946807,0.667764091,38.03338676,189.7138882,13.77366648,10.78968929,0
185.9018043,3.433303925,0.822153125,0.782753357,0.955429582,0.612728641,43.12341762,238.2503563,15.43536058,10.30738199,0
66.21070308,1.681808919,0.832780346,0.774783347,0.983690653,0.60029544,40.41842358,68.76426807,8.292422328,11.01099768,0
66.06292281,1.636041861,0.889825366,0.854630124,0.967552923,0.730402187,36.28732231,90.11280417,9.492776421,10.65710244,0
74.93734372,1.940847674,0.850735439,0.787237181,0.980274891,0.619750982,35.80269751,91.96248981,9.589707493,10.97313536,1
80.9186256,2.130342479,0.846965976,0.795843948,0.979679475,0.633374186,35.23210832,127.1516539,11.27615422,10.59117949,1
154.9129997,2.837474685,0.855034999,0.824760431,0.970528564,0.680242395,39.67005046,187.3702299,13.68832458,10.81081026,1
176.355387,3.134180829,0.849826849,0.814847293,0.964423161,0.663995194,38.06282611,174.0177432,13.1915785,10.49444847,0
53.04072094,1.384694263,0.863181448,0.807236143,0.984697909,0.651635567,33.13827594,48.44581067,6.960302484,10.93929498,0
89.90457028,2.195567094,0.861445147,0.830215721,0.975096768,0.68926696,33.32954715,56.42450284,7.511624514,11.1238406,0
307.8534124,4.211414106,0.875460099,0.859082085,0.9453722,0.738054386,39.67016233,185.3423779,13.61405075,10.66537427,0
73.79579427,2.094177451,0.822425318,0.76308844,0.979931822,0.582312562,37.36059504,113.0504311,10.63251763,10.6154755,1
158.6216122,2.687645861,0.882759984,0.866334984,0.955446266,0.750553212,38.76077457,177.1708865,13.31055545,10.69865279,0
39.46624763,1.595372402,0.750004109,0.4808589,0.975759179,0.231278388,32.36507855,45.21854202,6.724473364,10.99292402,0
121.8417738,2.529034936,0.869903545,0.841762064,0.964321858,0.708576615,35.94123184,121.0009583,11.00004356,11.4252675,0
70.88851828,1.791225916,0.846203778,0.796558285,0.979626022,0.634511878,36.36331943,74.35483209,8.622924799,10.87343497,1
76.8829944,1.691799039,0.862540259,0.803660003,0.974669595,0.645882041,40.333508,96.68629422,9.832918907,10.71504233,1
82.73857564,1.982701984,0.877134125,0.831898451,0.964151628,0.692070802,31.93041252,76.73133236,8.75964225,11.29872164,0
107.6542163,2.453651739,0.785272739,0.704011623,0.975137772,0.495642526,41.90238012,112.1177017,10.58856467,10.71143603,0
101.4994557,2.279605755,0.868457032,0.838439153,0.971746127,0.702992458,32.8631943,79.9555075,8.941784358,11.45294602,0
74.90601358,1.879356677,0.871065254,0.838988585,0.972954702,0.703909158,33.77625935,71.61290933,8.462441098,10.62538507,0
60.11732832,1.584070951,0.822409858,0.741999916,0.986013076,0.55056802,40.168439,103.5610143,10.17649322,11.02615118,0
96.35649548,2.466091008,0.820866034,0.76813272,0.977317986,0.590038457,36.70698769,134.5014254,11.59747496,10.84180207,1
101.0092316,2.305594777,0.843732134,0.795195245,0.972955291,0.632346685,38.07377304,148.5833405,12.18947663,10.81461387,0
98.86123535,2.162851664,0.853502918,0.793382862,0.97903032,0.62946715,36.19929382,132.659154,11.51777556,11.19658697,0
88.24334988,2.106344695,0.832161426,0.775670464,0.978005883,0.601674911,39.31293712,110.3764101,10.5060178,10.92446112,1
124.2586214,2.473177729,0.86453303,0.833350376,0.96349319,0.694489536,39.528373,113.1161149,10.635606,10.73120184,0
66.38182906,1.632772973,0.841399939,0.776270532,0.978884339,0.602603759,41.53569148,95.95297845,9.795559119,11.00309333,0
138.7625237,2.900166157,0.826566003,0.792708098,0.969539562,0.62839915,38.08121004,152.3416351,12.34267536,10.88882337,0
160.0850556,3.514900097,0.780731417,0.725226393,0.963735122,0.525982432,37.62852983,116.7494955,10.80506805,10.36998073,0
56.48400826,1.58971317,0.825204034,0.72555366,0.986863411,0.526436128,37.06195265,105.0839082,10.25104425,10.55893325,0
87.71928341,2.247709212,0.82736359,0.759818382,0.979651723,0.577334235,38.15980693,111.1440528,10.54248798,10.57829844,0
187.0088944,2.996785435,0.88456733,0.861059049,0.954108583,0.741441619,36.19967224,104.062799,10.20111754,10.8087687,0
111.7834758,2.515720405,0.820830816,0.768528836,0.97283086,0.590653385,38.09764331,98.24886529,9.912056562,11.02651328,0
75.84187334,1.877256161,0.877833825,0.835151991,0.970229987,0.69749133,35.85559513,98.96985664,9.948359495,11.62956106,1
126.4703061,2.494025719,0.880300486,0.860873013,0.960128817,0.741117849,38.15314512,163.0119939,12.76761504,10.67488762,0
126.4553388,2.447868962,0.862861492,0.827141431,0.965700935,0.684179263,36.00682083,148.5658433,12.18875889,11.57657859,0
66.59148951,1.794494489,0.833166677,0.756327489,0.979436049,0.572042808,35.49019287,83.59755764,9.14317,10.59673884,0
75.88330673,1.949967614,0.851387792,0.796542471,0.982772896,0.634486671,35.3114749,132.4493195,11.5086628,10.95374093,0
185.4435444,2.840632718,0.893140806,0.878019188,0.95247294,0.770934828,41.67444222,90.20738477,9.497756828,11.16367032,0
129.2134456,2.514093804,0.856624239,0.818691325,0.966459869,0.67027193,35.75550521,100.6467621,10.03228599,11.13913869,0
162.775011,2.765979805,0.883873527,0.859158242,0.961591227,0.738171144,36.49031365,120.8066981,10.99121004,10.86019266,0
104.3130132,2.149393071,0.864239545,0.829659235,0.974234067,0.688343439,41.72532202,149.5119821,12.22750924,10.43644712,0
68.44344275,1.978303357,0.805321117,0.726390342,0.980497123,0.527653124,35.96692554,98.58453862,9.928974701,10.81908305,0
86.03509384,1.977918645,0.871672603,0.840289071,0.971054362,0.706093318,36.21509378,98.71852569,9.935719686,10.8565899,0
112.0394368,2.460529343,0.850741836,0.809508095,0.969330944,0.655319714,35.26180795,105.901803,10.29086017,10.78391,0
110.3272957,2.366430551,0.828242489,0.785778283,0.980020735,0.617452894,40.69608709,183.5421904,13.54777437,10.55130219,0
86.57601244,1.965024968,0.8705449,0.833966003,0.972987302,0.695508853,35.01195077,104.1386883,10.20483651,11.36293785,0
74.24892588,1.963918935,0.859421457,0.809410882,0.977655322,0.655152791,35.66912013,88.96332496,9.432037159,10.71873648,0
135.4841335,2.635974218,0.876977754,0.853185045,0.963363867,0.727941064,40.56765619,191.6276808,13.84296503,10.54316342,0
126.2846488,2.469617055,0.871019985,0.842314349,0.969367811,0.709503793,39.54409773,106.1152912,10.30122765,11.149791,1
141.7602275,2.560791552,0.894199728,0.883126188,0.947678405,0.779927147,34.16980656,75.38022096,8.682178353,10.65053755,0
61.92691012,1.701762961,0.835739504,0.77689216,0.982434762,0.603568911,36.38168816,96.06297204,9.801171973,10.63660072,0
113.5106918,2.367165791,0.875393302,0.838107941,0.966075447,0.702439466,38.55009603,77.27245715,8.790475365,10.88146423,0
75.71377894,1.801939913,0.878901607,0.836347154,0.973756046,0.699485771,33.11749696,74.20041872,8.613966492,10.207707,0
115.6133463,2.507193505,0.850324208,0.816819269,0.967817202,0.667207708,37.89037943,88.86307039,9.426721084,10.63330026,0
58.127773,1.605487772,0.780435029,0.654028175,0.983715611,0.427762905,39.59442806,111.4324344,10.55615623,11.12770635,0
61.55868914,1.661816021,0.846718408,0.787451932,0.979733507,0.620090643,32.65569333,66.82902011,8.174901841,11.46280599,1
55.30852412,1.694150684,0.799325363,0.691447887,0.979436273,0.47810843,34.06828414,87.47118234,9.352602971,11.04150903,0
116.03284,2.532898064,0.809728037,0.756620622,0.979341412,0.572479672,40.16712454,206.8512557,14.38232442,10.56360776,0
94.91866828,2.10570074,0.888134571,0.860121579,0.959941289,0.739825635,34.54278144,74.84230044,8.651144458,11.25428621,0
82.83412467,1.927217526,0.88529164,0.848876311,0.968899663,0.720602066,31.678221,80.14318763,8.952272763,10.62732828,0
61.48636619,1.827850307,0.814706161,0.740140846,0.98080682,0.547817656,36.67673251,71.83992397,8.475843555,11.00876785,0
218.4242881,3.564928632,0.85566183,0.840942897,0.960041253,0.707202822,37.54663334,181.9841382,13.49014967,10.76247934,0
72.50289314,1.868741414,0.829385828,0.760911284,0.981649819,0.578994306,39.70238988,96.03141126,9.799561789,11.11188692,1
114.8268763,2.451331974,0.812480218,0.748332685,0.977613765,0.560019337,35.17037502,136.6652481,11.69039127,11.16366989,1
65.6440975,1.786367958,0.858898417,0.803554575,0.975086032,0.645712223,34.48797781,88.08573709,9.38540021,10.50836376,0
59.24738763,1.669298376,0.830106191,0.74176781,0.974121385,0.550234931,34.60617465,47.33910661,6.880342042,10.50451971,1
90.6691112,2.095634201,0.879978134,0.8491493,0.967046217,0.721067761,34.47371032,100.1935199,10.00967132,10.33568098,1
100.8483351,2.194407149,0.861409518,0.822396376,0.972956146,0.676347361,36.4140279,144.1164903,12.00485278,11.00760759,0
115.3088114,2.245414604,0.895565328,0.873087708,0.957769203,0.762297548,34.71180959,126.2284552,11.23514375,10.52084902,1
46.72345452,1.312746963,0.869763032,0.799650217,0.983505334,0.639447023,34.65966765,65.04065782,8.064778845,10.52798724,1
204.2175556,3.389477602,0.858700803,0.829776937,0.958677994,0.688552102,37.3491369,149.3956927,12.22275307,11.074957,0
55.09142291,1.552888279,0.832247197,0.76131413,0.983946131,0.579607183,34.81130846,103.8578288,10.19106613,10.68251142,0
63.99166243,1.656208966,0.823506897,0.745391594,0.980492557,0.555615413,40.04735163,117.1163529,10.8220309,11.07995645,0
94.26933745,2.304571475,0.822421678,0.763055205,0.977995228,0.582263227,39.7252815,110.1361662,10.49457794,10.99959732,1
88.57657303,2.099955083,0.858387973,0.826510243,0.973429568,0.683127597,34.31312223,117.3185912,10.8313707,10.75901144,0
52.37614028,1.341482002,0.895647346,0.845551069,0.979636652,0.714961227,38.00179327,97.54141847,9.876305912,10.69668214,1
62.69078757,1.613212703,0.860861599,0.806675493,0.978690362,0.650733991,38.70471388,62.93648311,7.933251736,10.76071537,0
79.44492071,1.98992033,0.851975933,0.794820565,0.974696597,0.6317492,36.29589101,104.0885615,10.20238019,10.80753785,0
60.92809402,1.918197678,0.76065592,0.64094878,0.98433533,0.410826342,34.42700012,107.1838088,10.35296136,10.68715469,0
75.29742756,2.003784911,0.812444235,0.75478435,0.983980392,0.569705861,38.87690993,113.5344167,10.65525301,10.90274033,0
119.1877228,2.671074847,0.827119562,0.777343516,0.976247568,0.604273009,42.32509318,247.4847384,15.73164767,10.12997467,0
32.64329679,1.124057,0.836928804,0.716538994,0.985027068,0.513435999,33.00709416,50.26949322,7.090098252,10.79349974,0
148.8899273,2.917644756,0.847912361,0.818265555,0.965718835,0.669576402,39.74318937,167.8950571,12.9574325,10.95917715,0
186.2707476,3.072709622,0.856481065,0.82394764,0.960739977,0.678907604,38.9972427,138.1548806,11.75393043,10.62744448,1
117.3627745,2.667884681,0.832340552,0.787255029,0.97509626,0.619781695,41.16145162,179.7903427,13.40859212,10.72860765,0
109.483701,2.274199484,0.896603866,0.875220767,0.956759312,0.766026915,33.9687969,70.69002504,8.407736023,10.24781425,0
108.8184467,2.303474691,0.848310848,0.801586635,0.973035038,0.642555066,42.72530426,121.2542822,11.01155221,10.87946081,0
59.5852796,1.599440166,0.847699021,0.800321237,0.982654213,0.640519894,36.26098424,72.11647827,8.492142148,10.35210596,1
162.1441917,2.838087264,0.840468335,0.80725949,0.967129403,0.65168447,42.94956697,244.7581751,15.64474912,10.65136764,0
111.4094779,2.275067107,0.86755979,0.836921008,0.964490614,0.700451364,39.76478069,120.3057082,10.96839588,10.72397905,1
101.5244286,2.413003996,0.801675184,0.712643251,0.978101248,0.507878597,36.16229605,123.1352978,11.09663453,10.5802602,0
128.7200717,2.674233132,0.865432022,0.823144563,0.964540109,0.67758454,41.13785538,75.57163724,8.693194881,11.51320093,1
93.65821968,2.129344335,0.852102786,0.805680648,0.976417361,0.649130564,40.0553367,103.2636497,10.16187235,10.81695258,0
43.00287597,1.222241389,0.833921858,0.723017203,0.9854999,0.522761638,35.36979541,80.70657406,8.983683769,11.04056652,0
82.35291561,2.127940993,0.860138166,0.809276946,0.971578787,0.65493808,35.87234759,83.1816901,9.120399668,10.76667723,0
184.0790458,3.185888267,0.864743012,0.837581533,0.962039696,0.701559243,43.55299335,205.3096012,14.32862873,11.01862966,0
216.179827,3.292160615,0.879108214,0.862144256,0.957261001,0.743310185,36.48647407,186.5963221,13.66002643,11.20283334,0
34.31488103,1.067910564,0.87677258,0.781497009,0.977996962,0.610741441,38.65385959,41.85754686,6.469740865,11.30215062,0
30.18850342,1.046586481,0.848664023,0.736421988,0.985892813,0.542323562,35.01136172,59.82890567,7.734914716,10.31286316,0
106.7401059,2.398843369,0.829469058,0.77832477,0.973378805,0.605802513,37.82981837,91.03405313,9.541176716,11.01877336,0
84.99657913,2.168630338,0.829448541,0.77503025,0.978131878,0.600681245,37.14265171,93.36155699,9.662378433,10.33020323,0
120.9487558,2.382762935,0.849774995,0.80328232,0.965442625,0.64527307,40.1535081,154.7303306,12.4390647,10.57331473,0
150.7126234,2.847414585,0.874292971,0.854522612,0.958383214,0.730225212,37.3134769,186.3589512,13.65133514,10.67142167,1
61.24657689,1.501254103,0.843347087,0.750832331,0.979246306,0.563752061,36.5012204,121.0155503,11.00070681,10.83695561,0
92.52707902,2.340820529,0.822954917,0.778894921,0.979576871,0.606685822,34.08487684,129.2994282,11.37099064,10.65345864,1
60.22595525,1.552168916,0.81319088,0.717702754,0.983100951,0.51510023,38.24532339,122.8384152,11.08324931,10.82574058,0
98.22772042,2.205631581,0.855227661,0.816944878,0.973134578,0.667410665,37.11366187,112.5265199,10.60785181,10.71889208,1
58.49515252,1.476883538,0.886081553,0.842534783,0.97361549,0.709874223,34.44693757,57.27663079,7.568132583,11.35158494,0
75.68518267,1.925678297,0.846760499,0.80217231,0.978848168,0.643489637,38.24695442,97.8782566,9.893344056,10.70417104,1
49.04599505,1.277974357,0.862528041,0.785114102,0.982049964,0.616408094,44.22356142,118.8748566,10.90297467,11.0573592,0
60.58380019,1.534624157,0.879671876,0.820245963,0.974939781,0.672811464,42.75738141,86.99867494,9.327308022,11.16217196,0
160.5941826,2.942416732,0.833992023,0.798870501,0.969029184,0.638209287,34.01447751,116.4870762,10.79291787,10.68430171,1
92.0207579,2.233830932,0.854670144,0.818451742,0.975534768,0.669872952,33.9239272,110.4235761,10.50826228,11.77894679,0
118.8145219,2.642179869,0.829181181,0.783903208,0.972321258,0.614516874,42.14906911,176.4470747,13.28333824,10.72237216,0
75.38791476,1.912216611,0.851684148,0.804001136,0.979724152,0.646422885,43.97451737,109.0679221,10.44355888,11.04535123,0
71.91301397,1.676427268,0.842050941,0.766883563,0.981083225,0.588117803,35.01005529,83.0262819,9.111875871,10.48504229,0
87.53990777,2.247031009,0.82635073,0.771147365,0.978726044,0.594675705,36.69289087,129.4067923,11.37571063,10.59498401,0
33.57178067,1.171089019,0.79923695,0.671338745,0.989392399,0.450702221,32.20350384,42.84164355,6.545352821,11.04057486,0
72.47850856,1.805806419,0.803917959,0.71788134,0.980802027,0.51536168,38.30713081,119.1429395,10.91526177,10.97264757,0
183.6225019,3.291290845,0.851104453,0.821930621,0.962529323,0.675585034,36.73554092,146.4066171,12.09986021,11.15650317,0
50.89808136,1.516411581,0.822769999,0.750141356,0.985185715,0.56271801,35.79334744,88.41398034,9.402870856,10.96251926,0
101.0173055,2.068812972,0.883737245,0.860965577,0.966344783,0.741272382,36.81135336,101.5016954,10.07480498,10.44364393,0
131.0142785,2.664252986,0.873461864,0.851009561,0.95948297,0.724229802,33.60295145,88.45974097,9.405303874,10.81230843,1
144.9088452,2.852059923,0.856597839,0.829994475,0.961274421,0.688908959,36.74044619,113.8210541,10.66869505,10.67398542,0
78.80364868,2.312497443,0.780035892,0.687402884,0.980207158,0.472539055,37.14350421,103.7425096,10.1854067,10.84752063,0
63.36186952,1.804318136,0.80021255,0.705993226,0.98037976,0.498437137,37.48243584,111.6227808,10.56516828,10.61232333,0
143.2951733,2.775825232,0.860504053,0.822687557,0.974244079,0.676825735,39.82915209,186.5111559,13.65690873,10.68277013,0
98.27036694,2.266148487,0.834451682,0.778954173,0.973146866,0.606781465,38.02739596,154.2682885,12.4204786,10.79917748,0
139.8066851,2.704983681,0.861341862,0.833383521,0.968552708,0.694540808,39.44657282,175.8127787,13.25944112,10.80032299,1
60.41473615,1.576290782,0.855702122,0.79473844,0.97908527,0.631618454,32.46256551,54.80980405,7.403364374,11.07580174,0
70.39999422,1.840539854,0.85225409,0.795262425,0.9725007,0.632454248,33.99057308,64.81252391,8.050622579,10.88102515,0
194.6366804,3.14345793,0.886845766,0.865866945,0.954889957,0.749745507,37.35541325,150.2929044,12.25940065,10.8984131,0
145.5743713,2.530924693,0.861614806,0.82700764,0.964381316,0.683958484,36.01932743,100.9866418,10.049211,10.90831443,1
101.6569356,2.327608646,0.849598441,0.816577782,0.972599088,0.666808336,43.93623866,188.2411774,13.72010122,10.21757331,0
104.1028525,2.170884258,0.883125083,0.854300571,0.966723155,0.729843511,38.41514853,132.2118766,11.49834234,10.86248273,0
114.4833256,2.320475051,0.863844374,0.829178116,0.970334594,0.687549656,35.3220749,154.2139826,12.41829226,11.21708787,0
81.6149655,1.995310377,0.869917387,0.817903811,0.974105247,0.668978323,37.14256712,123.7599001,11.1247427,11.45421532,1
47.15560491,1.214567625,0.848117905,0.744095923,0.982618079,0.553684451,41.71705091,95.81916023,9.78872618,11.38488055,0
99.91508642,2.332764829,0.835973926,0.785412939,0.9741542,0.616883976,43.05500741,156.1870256,12.49748077,10.33669235,0
108.2569403,2.523916915,0.845862515,0.803827087,0.97113867,0.646150019,35.91039393,70.38784647,8.389746508,10.94936111,0
140.7705315,2.742544601,0.866692918,0.836581775,0.962977407,0.699883328,38.65588087,126.5493934,11.24941747,11.291344,0
57.97559645,1.508362036,0.880190791,0.841743656,0.979281377,0.708537151,35.07201889,71.29316039,8.443527722,11.26121637,1
92.42270593,2.125677634,0.874561193,0.84327228,0.968216403,0.7111206,37.0781847,76.73052815,8.759596346,10.41256414,0
109.3577343,2.277747153,0.879594797,0.860167962,0.96056923,0.73990409,36.98140793,97.32141799,9.865161833,10.69819027,0
53.39835803,1.587402875,0.803517428,0.612971025,0.973339515,0.375749813,37.14401509,54.70439107,7.396241685,10.4692211,0
71.73873157,2.004630849,0.797918282,0.72409848,0.98222483,0.524327231,37.60423147,123.1988378,11.09949718,10.5124971,0
92.45866121,2.062106197,0.881131348,0.841832434,0.962722368,0.708700103,36.12054319,109.3397799,10.45656635,10.66626602,0
118.0245576,2.303118261,0.888302616,0.863423488,0.959529115,0.745516716,34.04732133,88.71905242,9.419079171,10.79200191,0
44.1162804,1.502766344,0.791507338,0.585849559,0.975857911,0.343249594,33.00798286,36.53882119,6.044734998,10.82685305,0
110.4329961,2.142352497,0.866935001,0.817602572,0.969376908,0.668492985,34.69960367,116.5319446,10.79499628,10.58834409,1
51.1110597,1.535502765,0.857337468,0.797192372,0.982017207,0.635522108,32.54960762,84.00482608,9.16541467,11.37046449,0
114.2491337,2.251932653,0.875362722,0.842606174,0.965425819,0.710000968,37.41589513,117.0679565,10.81979466,9.990929961,1
139.4414512,2.683677748,0.869213661,0.843106964,0.968190215,0.7108387,38.42970175,146.5866665,12.10729807,10.93531538,0
145.2364798,2.994394996,0.846898288,0.812221704,0.958454411,0.659727434,37.16127464,127.1236305,11.27491155,10.31553585,0
203.3076262,3.45555027,0.86152921,0.84102094,0.956997934,0.707330959,36.41000088,215.0960025,14.66615159,11.88757712,0
101.0589358,2.227774646,0.812426384,0.755090815,0.981987676,0.570169225,39.45910836,198.8850762,14.10266203,10.41940432,0
87.37471102,1.78383472,0.899317186,0.865709817,0.959644818,0.749469907,42.7166619,69.51419418,8.337517267,11.12342205,0
120.8753129,2.415547082,0.855307808,0.810635051,0.961516504,0.657147062,42.69160017,146.0049687,12.08325158,10.7828325,0
150.2384606,2.967519665,0.851975278,0.82391929,0.969405148,0.678857901,38.77399976,182.1507742,13.49632447,11.18644221,0
103.8142699,2.253413424,0.853106752,0.810563479,0.977679355,0.657024371,38.5348019,128.451267,11.33363433,10.17210624,1
61.45256613,1.705108299,0.787527512,0.668474249,0.983843886,0.446868923,36.11007884,86.54708611,9.30306864,10.64197963,0
122.3347501,2.393318414,0.878565691,0.851005131,0.959228346,0.724227668,35.5033887,105.0927123,10.25147366,10.91771034,1
58.7446431,1.611817094,0.858804508,0.794391235,0.976478782,0.631068873,35.51408429,59.08019749,7.686364387,10.4257663,0
50.12285517,1.555871443,0.805580975,0.658313679,0.976823669,0.433392926,36.96997301,72.35563609,8.506211618,11.09500576,0
149.9621758,3.00567896,0.830613691,0.796284715,0.969472587,0.634088415,37.58000869,168.191852,12.96888014,10.675791,0
98.55366168,2.040381777,0.882976797,0.848464609,0.971815431,0.71990309,35.39298246,121.353518,11.01605728,10.07185297,1
84.58091753,2.011657345,0.868548741,0.830432958,0.969027885,0.689631153,38.51734423,96.82595115,9.840017843,10.98285255,0
119.7168822,2.519410211,0.852919972,0.825315629,0.970969595,0.681157987,35.98838884,161.6885841,12.7156826,10.89044398,0
92.06810753,1.991381625,0.878950484,0.844621992,0.970484682,0.713398258,36.88247205,76.40068963,8.740748803,10.80168277,0
117.1686809,2.515682432,0.841127869,0.785504907,0.972420057,0.617032515,37.78931125,137.751661,11.73676536,10.97357275,1
149.3530548,2.82669437,0.859622807,0.823832188,0.962819014,0.678714847,34.59085855,82.36789792,9.075676169,10.76739119,0
85.39453597,1.912934301,0.88531521,0.84226789,0.964780694,0.709428817,39.56315789,100.4766491,10.02380412,10.35695324,1
164.3580438,2.746471712,0.884774575,0.856809921,0.95965498,0.734141593,35.59426656,102.2599556,10.11236647,11.05103701,1
128.36929,2.512599208,0.88308914,0.854707641,0.958911484,0.730539806,35.28926721,103.8969551,10.19298558,11.33033036,1
143.463871,2.503659788,0.904371439,0.892232914,0.947911781,0.796096333,40.53671736,137.6572331,11.73274193,10.86138671,0
66.74925362,1.758293288,0.87018312,0.810602631,0.981140218,0.657083112,36.83739887,96.78791488,9.838084919,10.9083441,0
112.2680257,2.287125735,0.883707734,0.862056837,0.960989243,0.743155711,35.6783498,103.5802346,10.17743752,11.09458458,1
180.6843772,2.888990114,0.870021231,0.843346432,0.965033283,0.711249467,41.3288439,234.5506939,15.31504795,10.73026494,0
188.971266,3.21492497,0.864874895,0.848815648,0.961052286,0.720504275,36.74105269,199.5321827,14.1255861,10.43515628,1
101.6463069,2.273795422,0.876424994,0.847047779,0.958598497,0.717506471,33.7388258,67.77104299,8.232316988,10.39585793,0
116.1587855,2.452713789,0.871596491,0.837240206,0.966807908,0.70098838,38.37620835,163.5229956,12.78761102,9.99313922,1
46.89333145,1.475776148,0.82990205,0.742826162,0.986097755,0.551798766,29.8643649,99.03429445,9.951597583,10.47432256,0
112.1348776,2.205000915,0.878871213,0.847248843,0.969057396,0.717843946,36.42410414,105.9445762,10.29293817,10.46686128,0
103.8567624,2.402037449,0.853824252,0.812660411,0.97071726,0.660429063,38.13850703,134.9560345,11.61705791,10.95519685,0
254.5246297,3.533334385,0.875101013,0.856482451,0.954629513,0.733583995,38.56074389,122.0549099,11.04784639,11.1017337,0
88.51452103,2.312937489,0.801839314,0.731577588,0.974967961,0.535221613,35.15898664,114.6578632,10.7078412,11.0315188,0
116.706869,2.606829278,0.833504566,0.794439628,0.971555931,0.631144953,38.76707852,146.7797086,12.11526758,10.57890643,0
46.75021158,1.244931473,0.871929172,0.799867017,0.980972742,0.639795935,36.03303247,79.70149252,8.927569239,10.64920225,1
63.91580127,1.599146392,0.848844511,0.795656303,0.983326071,0.633074965,36.43743175,86.47632887,9.299264964,10.3845251,0
66.60968258,1.800537045,0.83182886,0.755333031,0.981062024,0.570537964,35.15811573,81.13632995,9.007570702,10.58596504,0
104.8762227,2.262994716,0.865558248,0.828427388,0.971618152,0.686304181,36.95944127,107.1211977,10.34993709,10.95602241,1
148.8171378,2.967442678,0.845877316,0.810215627,0.96512453,0.656471354,35.58684587,140.8845595,11.86948017,10.84768943,0
111.4940702,2.468979161,0.833069294,0.790659318,0.973281547,0.625154614,36.33468928,95.32887426,9.763650662,10.54146447,0
86.52291138,1.981037505,0.85701807,0.789115647,0.970245128,0.622718003,39.16160667,122.8627513,11.08434713,10.78012424,1
71.15010262,1.868979161,0.851029417,0.799465563,0.980132283,0.639152429,38.64990839,132.613889,11.51581039,10.40023069,0
154.032204,2.913080667,0.854365712,0.822913375,0.965135188,0.677201774,37.59560017,145.8246197,12.0757865,10.62511221,0
65.24833972,1.592481787,0.853307862,0.798592457,0.979337721,0.637758171,39.88935152,85.11583696,9.225824459,11.40624317,1
