patient_age,patient_sex,diabetes_time_y,insuline,diabetes,exam_eye,optic_disc,vessels,macula,focus,Illuminaton,image_field,quality,Contrast Feature,Dissimilarity Feature,Homogeneity Feature,Energy Feature,Correlation Feature,ASM Feature,Mean Feature,Variance Feature,Standard Deviation Feature,RMS Feature,diabetic_retinopathy
71.0,2,13.122317596566523,1.5210035005834306,1,1,2,1,2,1,1,2,1,0.08328022659409913,0.19874918849411538,0.2499394603523351,0.07207298148404656,0.7944551117649432,0.02096568379547565,0.09696265868225994,0.11034367794438572,0.3095820646648215,0.18211410053879898,1
71.0,2,13.122317596566523,1.5210035005834306,1,2,2,1,2,1,1,1,2,0.10399694481369973,0.24726458806220064,0.212948185309719,0.06727638603206214,0.7151076912226234,0.01932790321611819,0.09896414246364466,0.1013998082736626,0.29542609174393364,0.20585154629323546,1
82.0,2,13.122317596566523,1.5210035005834306,1,1,2,1,2,1,1,1,2,0.19559782352631888,0.3336253414728442,0.12944298396119083,0.04410170075073289,0.5284138401129522,0.011885830059298217,0.12264665724377609,0.1314246302576178,0.34085234722183877,0.19643201234335084,1
82.0,2,13.122317596566523,1.5210035005834306,1,2,2,1,1,1,1,1,2,0.1426451942205421,0.28816394848494414,0.1332160338183408,0.040329713956541724,0.5855489235492951,0.010752627427785346,0.11013267576452739,0.11954384738808799,0.32356329978969406,0.1789582447610354,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,2,1,1,1,2,0.062332949131475204,0.1526816829639933,0.21940125656439113,0.0501954062954136,0.8621169915602065,0.01375311382546473,0.06483026858366442,0.047523481187434075,0.19231282030607336,0.17899494423040982,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,2,1,0.05865657051870256,0.1493080562270242,0.25628976602346365,0.04723987032272024,0.8551100947535294,0.012837375363004144,0.05764821000321267,0.0388818863882476,0.1710577764267298,0.1687841615038599,1
72.0,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.03110188048372581,0.12227047955613364,0.3473206260060252,0.05524841258903967,0.8638524430443855,0.015363962661993918,0.058229038341773086,0.06581891589273466,0.23181092829717478,0.16039832171756419,1
72.0,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.02846667932848401,0.10676453361776582,0.3961840762298013,0.052755468444688904,0.8742748993434721,0.01456980491023746,0.046681597595049446,0.05390827282343826,0.2068267202450537,0.1447517615177837,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.032405229968528335,0.10502126436840763,0.40729283658802573,0.1294377429489486,0.9497220119868258,0.04333225703286623,0.032454853179373674,0.014693407089984145,0.09432420988012144,0.32672857073539996,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,2,1,0.03092230249056847,0.10138365034473636,0.36278374766597776,0.12298234668790378,0.9548180463371538,0.040562299490871374,0.02154815159489632,0.0075878678359285944,0.06089204146669224,0.28280027273360037,1
35.0,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.22370762221011348,0.34380807957416437,0.15631401526500036,0.07559202392336349,0.5692880855830726,0.02219791610861374,0.1948151681796895,0.16214059176158957,0.3822544166427899,0.328549900035711,1
35.0,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.17921620727258433,0.3170685283206597,0.12493532376567516,0.039171454088610266,0.6282568533006051,0.01040396596688674,0.11814456437295709,0.11074628574120406,0.3102056965150971,0.2087272290995219,1
69.0,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.18240069075144477,0.3032377100855448,0.17882632167934404,0.052612047960070296,0.5288068668092735,0.014525711194704792,0.14960927906130467,0.17029069868439203,0.3925696682397376,0.23335259286368745,1
69.0,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.07341283514262234,0.1853592664818959,0.2483276812887985,0.02481215757557982,0.7049745038257728,0.006313553624384049,0.058161478579705744,0.05299169591501038,0.20479685516574472,0.16119871415305312,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,2,1,1,2,1,1,1,0.024517542071923252,0.0819591937452765,0.3393356033748554,0.14829910093765256,0.9850932406458206,0.05178346117126403,0.04061997473991,0.013388796292165122,0.08885650573449067,0.38925548521053366,1
61.0,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.1808964324960621,0.29904494127734793,0.1529066896232805,0.0401768763691358,0.5441233570525448,0.010709389837279959,0.16932568692235092,0.26542781119232406,0.4984627626169437,0.14243086851257936,1
61.0,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.14027391726970181,0.25272241483520674,0.2386740239177942,0.04050201676393045,0.615142832853906,0.010810029568226189,0.16436938375006913,0.26220075663397846,0.4952165822457335,0.13993254646181327,1
57.0,2,13.122317596566523,1.5210035005834306,1,1,1,1,2,1,1,2,1,0.15738244640978175,0.2756102640770613,0.23032246042684437,0.08804798942599837,0.5698891365878163,0.02670083135948084,0.13171190665302426,0.1502987841905083,0.36679671918389367,0.21027904939365866,1
57.0,2,13.122317596566523,1.5210035005834306,1,2,1,1,2,1,1,1,2,0.12329832473693426,0.2258124190432166,0.317420484769503,0.19241737092533956,0.7035175589752833,0.07370048687381771,0.2856608660564518,0.2519206913410968,0.4847408011038925,0.4579028632837529,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.12865001099550508,0.21428821203128884,0.31285336518889567,0.2317339783075406,0.8344007416980636,0.09571164051722662,0.15439908931030766,0.1424116167874204,0.35616364395143024,0.3957570692768405,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,2,1,0.10166816452215789,0.20126360284061004,0.2793449495673335,0.18600167741974918,0.8720884645405832,0.07031940738353039,0.1148187750063774,0.10912531159432504,0.3076879525628063,0.33010098422127415,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.1579333413859664,0.24969074107461178,0.3077754849040824,0.2296808275938055,0.77071881396738,0.09450788052291219,0.15687945898284505,0.15646484229123347,0.37491807697369445,0.28910788441567575,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.05951599194425687,0.15584721823674194,0.29863093612618596,0.17047033787550073,0.9165754085298484,0.06241855328972397,0.055125414623149065,0.04099250312255235,0.17644508544005624,0.32167832030115534,1
61.0,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,2,1,0.053895168514448116,0.15353309261972728,0.2340932305428225,0.18095862026599438,0.9256952570800221,0.06771121722835725,0.07734116554613366,0.04994311730437318,0.19791895076530225,0.4289186558921247,1
61.0,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.09313737294199578,0.20196623402686215,0.2517112020637714,0.1643355929731577,0.8711796802423897,0.059405683963577545,0.057069159883126684,0.041038359593654004,0.176560620523211,0.37594082998959105,1
80.0,2,13.122317596566523,1.5210035005834306,1,1,1,2,2,1,1,1,2,0.08150293771259028,0.1452953608511686,0.5248991959875966,0.4894982623002309,0.8322464055635734,0.2985850569048255,0.4528839110038819,0.21520059887860565,0.44546553582113546,0.7054924194446721,1
46.0,2,13.122317596566523,1.5210035005834306,2,1,1,1,1,1,1,1,2,0.12261207835044602,0.2541706678098571,0.1914785061870027,0.0830403591362518,0.6121565754660511,0.024860578176625986,0.1002513729442829,0.08631329455131834,0.270069645619864,0.25176556629433006,1
46.0,2,13.122317596566523,1.5210035005834306,2,2,1,1,1,1,1,1,2,0.12507932139339104,0.2513467258429471,0.17094039021697713,0.0749350492694354,0.6346318576703461,0.021967791023331795,0.09135325335611667,0.08402877928618066,0.2660447037701788,0.2121700253700497,1
55.0,2,13.122317596566523,1.5210035005834306,1,1,2,1,1,1,1,1,2,0.1552430055234849,0.22998697159703346,0.5303504545336031,0.513998051468525,0.630107089247282,0.32316591466174205,0.39064521775989913,0.19675917948586635,0.4244800442913649,0.7170880156758547,1
55.0,2,13.122317596566523,1.5210035005834306,1,2,2,1,1,1,1,1,2,0.19955379783449467,0.27951438791704764,0.46994729671618807,0.4518746339053693,0.565875769360939,0.26266663967930953,0.41909859071224737,0.24341500799363416,0.47591126704447445,0.645858216744717,1
60.0,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.09568735153939223,0.16716310166094672,0.3474810729144169,0.19247960684415139,0.9012513713634319,0.07371979634612373,0.10480057673553053,0.08297816037279392,0.264175592711843,0.38612914575932233,1
60.0,2,13.122317596566523,1.5210035005834306,1,1,2,1,2,1,1,2,1,0.07961052754119848,0.14588963872180236,0.363893475036873,0.15715605625635562,0.913984111345485,0.05595176655351735,0.10496621343707342,0.10305882137632848,0.2980971662500048,0.2846823095386581,1
76.0,2,13.122317596566523,1.5210035005834306,2,1,1,1,1,2,1,1,1,0.03444332458335583,0.12061291223747257,0.2696246010518603,0.014802736079717826,0.916637477989687,0.003650940080433103,0.04433064709962282,0.059449135980956413,0.21875394832238146,0.1520507706853008,1
76.0,2,13.122317596566523,1.5210035005834306,2,2,1,1,1,1,1,2,1,0.03309112082433255,0.10950475637554166,0.3286507433152663,0.015923816806753185,0.8992923830033823,0.003954565830268276,0.03535818528818116,0.0415781071500687,0.17791582997308525,0.155409484496196,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.11137261673335609,0.20609447189746036,0.28690884698363994,0.14023028109455954,0.873151501637331,0.04810581260219562,0.10031392644850555,0.07214236662332986,0.24417255484900757,0.330557878694921,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.08808645359501502,0.18969961868624255,0.22685878346627406,0.14230228067196754,0.8947611077506976,0.04904166242352718,0.06969025400599455,0.05473384490641894,0.2086406512248745,0.3434501180602361,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,2,1,0.05592599967886512,0.10988839244589499,0.41982023095591153,0.06958943028249157,0.8998857907556864,0.020114389693521684,0.11119477832082725,0.14689440079275928,0.362241895313884,0.15708650281287054,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,2,1,0.04263814490002421,0.11628292458921104,0.25660081441705834,0.06751871932304446,0.9184530726938721,0.019404790474595618,0.11289941043166371,0.11177136538324135,0.31178848301311596,0.2211657034738006,1
79.0,2,13.122317596566523,1.5210035005834306,1,1,2,1,1,1,1,1,2,0.17531843001907757,0.30142026770600955,0.16631997336642207,0.04506831300453439,0.5196510359969247,0.012180712727224255,0.13267785002057816,0.16589235687040402,0.38703408477295,0.19889421766403395,1
79.0,2,13.122317596566523,1.5210035005834306,1,2,2,1,1,1,1,1,2,0.1610239406093017,0.2881519330713612,0.1959328922230148,0.039323568565411984,0.5294003128386272,0.010456879156355082,0.10840166546385759,0.1332421572822613,0.34342783445123637,0.15586053910020467,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.10683090762190907,0.20958575079329372,0.18024263522813386,0.05314178845238769,0.7752490836461005,0.014681814007695533,0.0866745374150091,0.10101679322659542,0.2948063621443638,0.16236851066940095,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.12754251686513593,0.2127219544811213,0.26896734220858476,0.16746977230944365,0.775930488010763,0.06095310092915286,0.28223518991859087,0.1983143410420728,0.4262864975115139,0.437982264787568,1
68.0,2,13.122317596566523,1.5210035005834306,1,1,2,1,1,1,1,1,2,0.03975669014634976,0.12910720757214184,0.33767646143136276,0.018565418573837922,0.8215730417764417,0.0046394745091495005,0.028270233292832042,0.023962408180042943,0.12801666634968573,0.16203490989971822,1
68.0,2,13.122317596566523,1.5210035005834306,1,2,2,1,1,1,1,1,2,0.030629578283811142,0.10693028732719204,0.3943167093988793,0.018083134048079316,0.8629518873096663,0.004515490221069052,0.025443397298613685,0.025781662883377438,0.13384856979420737,0.1062074297429402,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.07415016368363782,0.14410722764719305,0.3548456868248399,0.05742175387654542,0.8738729973569269,0.01605807757910793,0.1032564145057245,0.1382287343746513,0.3504058983956247,0.16517673400701263,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,2,1,0.075627664695209,0.1317844051726358,0.35413267317630126,0.057483568424171176,0.8625618848627169,0.01607844609962443,0.09457991877385273,0.12294721427233866,0.3285996233127022,0.13295491214205776,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,1,2,1,1,2,1,0.1509458714028386,0.2507998440850475,0.3231488532226871,0.18745617498500947,0.778264487383333,0.07108058923299254,0.1005722696466787,0.08943446240352135,0.27548468188489167,0.3237824235093325,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,2,1,0.08766398697003422,0.18641843029739094,0.25933751753664797,0.17472677980807705,0.874346139084422,0.06454823548939745,0.08827250532655878,0.066262648055913,0.23269690115211147,0.32476910414027843,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,1,2,1,1,1,2,0.08475489596668367,0.16237410006700262,0.29577237640329235,0.1922041243673325,0.897547607388861,0.0735736890643285,0.15443431841473046,0.14199006644830395,0.3555872113312219,0.35673960823794393,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,2,1,1,1,2,0.10531671186364779,0.18752746137372428,0.2543642266106782,0.17342905534147726,0.8897601213033307,0.0638964463791273,0.1178226791100871,0.0876586353307333,0.2724153736005453,0.35164714258084606,1
54.0,2,13.122317596566523,1.5210035005834306,1,1,2,1,2,1,1,1,2,0.05920948276133324,0.16033815935297607,0.3169619128175425,0.06408556603456837,0.8262355751470725,0.018253466579640543,0.0743286478135504,0.07081330215531004,0.2416200106342654,0.19930664080027757,1
54.0,2,13.122317596566523,1.5210035005834306,1,2,2,1,2,2,1,1,1,0.122603388748903,0.17068167259822745,0.5737216032147073,0.5609492628608778,0.8040108199201806,0.37279568091971815,0.4828651724601982,0.2637721592453292,0.49679976683631766,0.693884171462309,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,1,2,1,1,1,2,0.24280524120267352,0.307155651923164,0.29967216329005303,0.321111125889204,0.7664763998675316,0.15457167123431895,0.43519444703495097,0.5148549163448519,0.7076854678796487,0.5027623353688248,1
85.0,2,13.122317596566523,1.5210035005834306,1,1,2,1,2,1,1,1,2,0.3698546197613201,0.4042492283764166,0.25370751131110847,0.26347836667682356,0.6734504556301099,0.11523091393766093,0.5112583911767706,0.6045876092331084,0.7697812132107755,0.4973592762392958,1
85.0,2,13.122317596566523,1.5210035005834306,1,2,2,1,2,1,1,1,2,0.3977124401317758,0.40990353681170233,0.312877059126205,0.3423739757739408,0.6236959736676362,0.1703893917514318,0.5320765969155442,0.60479678043501,0.7699203747399295,0.549635079384599,1
93.0,2,13.122317596566523,1.5210035005834306,1,1,1,1,2,1,1,2,1,0.18407042538160426,0.3176177784636414,0.15002017141867632,0.08441546617776217,0.6623828534718755,0.025359899886552312,0.16427725797097278,0.24055363209847316,0.4729065372550664,0.1727513660049199,1
93.0,2,13.122317596566523,1.5210035005834306,1,2,1,1,2,1,1,2,1,0.11048783281999434,0.24255657641280326,0.16275145377706712,0.058879901650283846,0.7612976120070586,0.01653206416013412,0.08776468935211008,0.12788773520226454,0.3357893841522783,0.122885424865199,1
78.0,2,13.122317596566523,1.5210035005834306,1,1,2,1,1,1,1,1,2,0.07311842835777456,0.17997039308275306,0.27505162826132556,0.05372987393866643,0.7682327184361738,0.014878870921639666,0.059304739178441326,0.07185051116686056,0.24361402360543566,0.13064508751020287,1
78.0,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.07454544012052625,0.18420485828368152,0.24459079987920007,0.056736964097835275,0.7726322632266897,0.015845224318449504,0.06987177338593217,0.08738306518267201,0.27193634450859033,0.15536783852945074,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,2,1,0.13811600562275128,0.22686071778632222,0.2846374537218432,0.17472214411695117,0.80432436690263,0.06455028897548333,0.10006612117155483,0.09558122359571612,0.28588301446892866,0.24493498767043173,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,2,1,1,1,2,0.0651434457980748,0.15375084199323033,0.25792364986508237,0.1569466659871633,0.9211851780771971,0.05584554340934464,0.08252211320923766,0.09353791298705039,0.28246402189437936,0.29749909543372466,1
70.0,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.029975610767115,0.1008170810079769,0.4006572909450963,0.04613651673687432,0.9021898312868465,0.01251923156516633,0.012283246924718341,0.006481296413600017,0.05458659854187583,0.10307120613253053,1
70.0,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.03639319017963994,0.11891875342962745,0.3904745266497995,0.04415695170667333,0.8749855061576215,0.011903272696554,0.01892057397957346,0.010937526562955055,0.07787767673138953,0.12013440228423379,1
64.0,2,8.0,1.0,2,2,1,1,1,1,1,2,1,0.028794771039688607,0.09842247744799791,0.4553987415190437,0.04748868641260763,0.8929061437104308,0.012925507323565438,0.018504390622420198,0.014046876779287511,0.09164374883222906,0.10511914286473682,1
72.0,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.17733073915957162,0.26815337279318885,0.2089351811448626,0.12298513678586515,0.6415587532521748,0.04058019460229772,0.3022941168890661,0.40873559746289084,0.6267882257022553,0.35271694946380877,1
72.0,2,13.122317596566523,1.5210035005834306,1,2,2,2,2,1,1,1,2,0.2388130687143827,0.3809767970400553,0.16608122919531307,0.21379540232920521,0.6612732813131263,0.08539448117945748,0.3268789701847438,0.32921388828171927,0.5590056154393103,0.41000142011736107,1
48.0,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.12457899347456235,0.22241785887703183,0.22765102295152378,0.15619727165310646,0.8496342365403018,0.05549265836052558,0.10294655037606865,0.09505853222598147,0.2850118770922648,0.3756997492740057,1
48.0,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.13010861045588082,0.22249861428011786,0.2571106939274074,0.16964398311110543,0.8478323579214749,0.06201252106137166,0.1078770415016523,0.08393406147005016,0.26587666938546967,0.41956896535773974,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,2,1,2,1,0.029547521495639363,0.07111510254454675,0.4785276706048469,0.14822564791600495,0.9960563475310227,0.051750969886330225,0.03370795134604095,0.013549733364273677,0.08954383916070477,0.3926083288425773,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.03804530889518501,0.10469702592115084,0.36179743276881743,0.12987411939451135,0.9760481422016396,0.043522410363826355,0.030481966797560864,0.01863553719522817,0.10960700722739991,0.3073099458993477,1
57.0,2,10.0,1.0,2,1,1,1,2,1,1,1,2,0.055442121515471704,0.162987534775797,0.20729535424111264,0.021490852487871283,0.8064893461497231,0.005410941995972475,0.051582290016995685,0.04979902143531841,0.19758885194889197,0.18996386130993154,2
57.0,2,10.0,1.0,2,2,1,1,2,1,1,1,2,0.03000392606691628,0.12624567550140336,0.24167162690245683,0.01245256452201175,0.888869759950126,0.0030412245094074476,0.02184677387363024,0.01898604806856476,0.11088911451664861,0.10046492275609349,2
60.0,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.22739964143478816,0.34235369587935977,0.195496961351156,0.07853263004784128,0.4890368395009124,0.023244945858087295,0.20422687414323926,0.23712457442847765,0.46928216690828556,0.24876488907689356,1
60.0,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.155549770185496,0.28705342976294634,0.17569661602611442,0.03573060293252806,0.5851181917607341,0.009399586888021845,0.1186706106640119,0.14244729647230547,0.3562123939015045,0.1722622080006947,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,1,2,1,1,1,2,0.1528701858982649,0.2981310172569403,0.20276132319818338,0.2208009584131184,0.8057108654229149,0.08935348343514983,0.15045671813884026,0.12982101359779813,0.33856528760219085,0.4478812153194845,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,2,1,1,2,1,0.10622388100338863,0.1969969685867612,0.24400562042070836,0.15943566203755252,0.9178106553550816,0.05703569545958802,0.10856283630774981,0.09053361026550448,0.27736938702777686,0.45243907376543496,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,2,1,1,1,1,1,2,0.03498001068059178,0.10230935705074598,0.37311023252716763,0.11218035513321012,0.9632875565185985,0.03607162412911843,0.031285738244729196,0.01720765281071382,0.10426333507012744,0.22862606638691457,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,2,1,0.11159280682989525,0.2097600108618221,0.24623534326955973,0.17715927408114268,0.8460990181416919,0.06578153633068784,0.15279240464156058,0.10835919664418905,0.30649156713079906,0.36404500453308763,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,2,1,0.15845885989344183,0.26038904420938425,0.22627088697829426,0.08362669088955481,0.7222198556212858,0.02506967704578738,0.1287341256883244,0.0909379494629907,0.27805986405359295,0.281822427920534,1
66.0,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.16901787610985602,0.24222718832988002,0.4604864520012243,0.461714719362388,0.7115024081072897,0.2718476543636451,0.41291990200945455,0.17396021933295014,0.3971339048963235,0.7260281783088328,1
66.0,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.1300604986908288,0.2627590535591149,0.16283537229593295,0.04601438419677644,0.6464820399281571,0.012470072177941207,0.11454620243187694,0.09944350698210978,0.292248479834263,0.2275779107778669,1
62.0,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.11919415798163749,0.25638943902728145,0.1632389827691415,0.02751173522128875,0.692314508979498,0.007059687833976091,0.08273195215637538,0.0814061770026593,0.26135703365424967,0.12006966723195554,1
62.0,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,2,1,0.11364285502922769,0.2344511695471736,0.16422434395261176,0.022534433039615415,0.7050502300790733,0.0056963922511127345,0.0701978115963139,0.07397523761605092,0.24765506249086267,0.08674121136359053,1
66.0,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.11160104762108353,0.15488235882469306,0.6814424288140373,0.6911031004240653,0.7081104463693598,0.5280164376451145,0.4189461164113139,0.18320387460492862,0.40842385267285386,0.7537104892865135,1
66.0,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,2,1,0.08318105057322117,0.15144647160811855,0.5934901684344592,0.528158682839908,0.7612662236681533,0.337773837155439,0.4132097021659509,0.24022278247096182,0.47255796804705075,0.687059201381297,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.06128880609221112,0.1401122365241477,0.22611009845420008,0.03578949157864093,0.9165904015393881,0.009405628048200393,0.03198479676494716,0.03099031332376686,0.1495368637378596,0.11105466084702113,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,2,1,0.07112730913785999,0.1177658999752712,0.3862348410520537,0.03689477732447921,0.9109592875129201,0.009732755542418418,0.014608551649524855,0.010501175784227162,0.07581075918719342,0.08855298975005077,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,2,1,1,1,2,0.06231601671138468,0.12939951029895616,0.260700588697261,0.06289284447146516,0.9250986264158827,0.01784740997126292,0.09220748008457308,0.08278164688560342,0.26382469213644794,0.1785778431174624,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,1,2,1,1,2,1,0.05791319418566336,0.11747728885839373,0.361568686895887,0.06114973545258902,0.9248540713652461,0.017271464641573198,0.06970707697786765,0.05261551416061059,0.20395879571671444,0.17526628254249177,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.12757631603987352,0.2339320809515159,0.2947745849049861,0.20498809328295728,0.8225455931348811,0.08047536993288024,0.12706045810086083,0.08260270865013719,0.26350481733911885,0.39315086481963213,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,2,1,0.11472024474782579,0.22605119191468914,0.2205852133271507,0.15468996896594142,0.8473971631521812,0.05477818623359869,0.09739290685549278,0.07051495686925137,0.24104379394135303,0.3127642078458115,1
80.0,2,13.122317596566523,1.5210035005834306,1,1,1,1,2,1,1,1,2,0.07283464440812039,0.19029746908263437,0.21380440999863148,0.044777042634466406,0.7824329652670449,0.012085888317322668,0.09339050747510852,0.06371557086727446,0.22757085597045856,0.2774251302448387,1
80.0,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.1004698499739248,0.17441823772676962,0.43531243213042,0.40291846610192744,0.837004174056627,0.2191206279240888,0.3985669676636402,0.15868903249115557,0.3778084959897407,0.7060656155216929,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,2,1,1,1,1,1,2,0.12042268087418713,0.20327859138629592,0.4233341010077409,0.4156091648874258,0.7838565152857238,0.230052672831034,0.2778114434330703,0.15403720043937444,0.37173990124853185,0.6081661266670141,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.09313946535245267,0.20847269745192773,0.22483089298658065,0.18547816159156097,0.8632196836550363,0.07004680718747117,0.09878925377645456,0.06304720251759631,0.22620917827726605,0.364022761826079,1
52.0,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.25604499259446317,0.3566264524751514,0.203695851135489,0.13965806356294908,0.5251654033736614,0.04786814691627323,0.346467860808613,0.4185746137743079,0.634699024524174,0.3112593933811083,1
52.0,2,13.122317596566523,1.5210035005834306,1,2,1,1,2,1,1,1,2,0.13212859762370635,0.25353485615383087,0.18360917260609885,0.05934278877977832,0.6961312664447487,0.01668723245522861,0.17781419813094787,0.20836401084552303,0.43779415314614767,0.21375884886296487,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,2,1,0.22704024839466327,0.3011436967867284,0.25917389151477305,0.1033976658748495,0.695971910803931,0.032566641416794356,0.2359589715130857,0.26866827508957136,0.5017027267152165,0.3176363069034735,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,2,1,0.17490028215248463,0.25425688778700345,0.2651444198659534,0.10356992297358414,0.7448412174350567,0.032633880393077026,0.22283032859781363,0.23486213539883755,0.4668765720260993,0.320879338486791,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,1,1,1,1,1,1,1,2,0.11621216993883209,0.22060443029968782,0.23272280127502787,0.06429892815287139,0.713881458117281,0.018320925253564047,0.10379479122882022,0.07314844654571596,0.2460894509614073,0.2699289304461295,1
57.655452865064696,2,13.122317596566523,1.5210035005834306,1,2,1,1,1,1,1,1,2,0.1558461243060045,0.21531081760444928,0.4340639161478535,0.25732284441107567,0.6882621694475078,0.11132538746800784,0.6093037542755441,0.10199394023857282,0.2963851310851149,0.8845274010918377,1
82.0,2,13.122317596566523,1.5210035005834306,1,1,2,1,2,1,1,1,2,0.23027946487365236,0.3690315312972029,0.17876948379498003,0.08402317860207013,0.5157928017952633,0.025221604093308553,0.14449359907899956,0.19499661075721125,0.4224240715674348,0.13135303076819344,1
82.0,2,13.122317596566523,1.5210035005834306,1,2,1,1,2,1,1,1,2,0.1008988173297255,0.17747946371051201,0.19551742873561742,0.07572364636956783,0.8859867244555091,0.02223715232850801,0.17020461960386404,0.23167665223434933,0.4634699025420007,0.24579426333243226,1
