,Contrast Feature,Dissimilarity Feature,Homogeneity Feature,Energy Feature,Correlation Feature,ASM Feature,Mean Feature,Variance Feature,Standard Deviation Feature,RMS Feature,dr_class
1595,1924.836278,19.3584323,0.636183565,0.621235,0.812888722,0.385989607,62.04643543,658.0683819,25.65284354,10.7192389,1
4472,3315.685637,37.24531123,0.353921607,0.341968412,0.730916716,0.116987719,31.8271548,1016.908888,31.88900889,9.57585045,0
6746,204.7496625,4.799479401,0.58739366,0.431148162,0.936412656,0.185903316,37.36408658,171.5669012,13.0983549,11.10063436,1
2450,2355.699757,26.28029033,0.497344452,0.481737925,0.803783172,0.232115185,58.50282132,689.9447111,26.26679865,10.82287408,1
7351,1250.921619,15.05390198,0.512998146,0.438098022,0.857434921,0.191972384,63.52730737,512.5965236,22.64059459,10.71374812,0
4354,30.34654807,0.190818792,0.997934268,0.997839935,0.524761733,0.995684543,4.017957323,0.619317887,0.786967526,4.009646378,1
8783,103.3823225,2.555680096,0.801040228,0.720331217,0.927928591,0.51888754,17.31638534,63.30409469,7.956387038,10.30538806,1
1088,1050.593157,12.84216052,0.610057672,0.553297125,0.888017196,0.306166267,56.72035429,848.9807027,29.13727343,10.19435771,0
6449,2035.254123,19.20953073,0.625849194,0.607640303,0.826192165,0.369281263,81.81153387,778.5974168,27.90335852,10.67623157,1
7688,1574.501939,22.60236108,0.455626624,0.438348384,0.869028734,0.19216664,27.8873125,844.3841716,29.05828921,8.688807175,0
651,4879.97488,45.68870202,0.345273278,0.334839024,0.662564301,0.112206692,60.29677668,2243.911538,47.36994341,9.994380083,1
1694,1819.168715,15.99319837,0.652800279,0.624394797,0.846514755,0.389912803,86.86360023,641.9200285,25.33614076,10.66359624,0
1016,34.81348646,0.45379397,0.957109265,0.871587125,0.831071017,0.759666058,5.065867922,5.424016858,2.32895188,5.549975232,0
8334,1601.803996,14.58889059,0.643870375,0.600365476,0.866854393,0.360482758,86.89134627,704.8539218,26.54908514,10.66370904,0
8212,3676.94779,31.92691627,0.461233894,0.438799247,0.752035068,0.192640299,86.97125972,1156.727076,34.01069061,10.41984351,0
143,505.9591415,7.130665229,0.701316831,0.652553435,0.930291402,0.425839433,55.43512588,455.0991356,21.33305266,10.63618038,0
2781,1055.578313,10.91957356,0.651491506,0.609180204,0.904319902,0.371118765,83.43429272,423.3940181,20.57654048,10.73040424,0
9970,3326.441151,34.90490527,0.439838146,0.429340472,0.751808412,0.184360325,13.39980278,560.1238216,23.6669352,6.262561607,0
2302,4071.98182,36.27761455,0.441755972,0.429141587,0.728249641,0.184296748,77.84064735,1468.414108,38.3198918,10.37962153,1
9012,1499.510137,16.24113097,0.608746126,0.583127661,0.848112028,0.340067948,58.88657143,383.5387666,19.5841458,10.63126118,0
3039,2800.780232,31.97442527,0.396428312,0.381759999,0.743888669,0.145785325,30.07848492,690.2041227,26.2717362,9.80199966,0
3180,2414.225494,21.51184759,0.577180822,0.549840239,0.836453418,0.302402893,90.91944363,865.0959606,29.41251367,10.25806033,0
7823,1150.900757,15.81905899,0.568330022,0.542322588,0.876139015,0.294152454,48.87675338,712.0540334,26.6843406,10.38064156,1
7653,77.56802066,2.387073969,0.683020181,0.437168046,0.931943909,0.191129353,12.74995848,66.80451494,8.173402899,9.042140786,0
3373,190.1357148,4.016478466,0.792299172,0.757790926,0.932783403,0.574254142,13.25776337,136.7993603,11.69612587,8.29553003,0
607,1399.605541,15.87946469,0.690679062,0.680744007,0.856669436,0.463420156,44.15072028,343.6420867,18.53758578,10.77381259,1
3091,890.4837611,12.42737595,0.591450146,0.550785835,0.885804453,0.303390468,51.83438691,507.4647354,22.52697795,10.60518716,0
6546,937.3885623,11.6405414,0.553087212,0.483654358,0.906265716,0.233944836,58.42487148,710.5478074,26.65610263,10.57715142,1
8508,2388.485209,23.44978937,0.546368145,0.52603376,0.825892421,0.276771844,69.78627701,914.9206532,30.24765533,10.69468989,0
9023,275.8670915,5.261334089,0.723143891,0.674489237,0.938181817,0.454942941,13.7940064,187.679999,13.69963499,8.082603797,1
3734,4122.999411,40.67783231,0.383827222,0.373555397,0.690848338,0.139643487,42.66112242,1598.877369,39.98596465,9.45225064,1
9077,6338.966815,51.18355281,0.381293762,0.37345949,0.573299739,0.13964059,80.2909292,1964.28671,44.32027425,10.42069185,1
5386,2583.686709,29.36353028,0.478630544,0.468474712,0.776424309,0.219528547,39.2970868,988.0697224,31.43357635,10.07462176,0
547,1819.813025,17.59340714,0.660065931,0.643847414,0.833282203,0.414573255,75.8752816,536.424856,23.16084748,10.4899458,0
4971,1778.495797,21.34131016,0.56548115,0.551205537,0.804257353,0.303852807,24.57112425,518.7431589,22.77593377,9.278204544,1
4710,4019.859581,40.83660694,0.329885324,0.316325004,0.704015248,0.100159826,56.30764583,1566.896493,39.58404342,9.960905659,1
9556,167.1497838,3.101831646,0.843781372,0.790966484,0.919013262,0.625636718,34.53318426,106.5441875,10.32202439,11.10015558,0
4209,2814.103654,25.96318376,0.591294285,0.580725394,0.782756752,0.337318795,69.67708127,1018.237698,31.90983701,10.63761062,0
3601,1153.264202,13.11267092,0.679167773,0.657370774,0.892875425,0.432163105,62.7875853,533.9719759,23.10783365,10.84494741,1
6571,3470.97584,29.25244618,0.536875803,0.523015864,0.772150886,0.273632203,82.8821486,1076.113429,32.80416786,10.52674326,0
3312,197.2255444,4.032246503,0.707099412,0.547994204,0.92488404,0.300315721,40.96704505,94.65013713,9.728830204,11.21653182,0
3764,633.2164169,9.603861771,0.570756065,0.488179483,0.90760804,0.238348318,60.808948,389.1377676,19.72657516,10.80244721,1
7153,1207.961353,12.84868621,0.622610059,0.584911433,0.896813174,0.342163803,82.09713221,519.701194,22.79695581,10.72247565,0
2819,378.0113341,5.139657963,0.762815467,0.669825208,0.921731502,0.448680172,67.95738358,168.04957,12.96339346,10.59740795,0
336,2084.098596,20.83719957,0.568129122,0.547747034,0.838329431,0.300080725,84.24310096,763.0006795,27.62246693,10.61141394,1
4047,2475.709324,21.9968616,0.547177822,0.516130958,0.840456482,0.266442366,93.50554533,883.2010716,29.71869902,10.05002083,0
7793,696.5483151,13.05253377,0.445961207,0.402860672,0.897228575,0.162301162,12.77122998,218.5702693,14.7841222,7.388629131,0
4306,2315.114144,22.03587738,0.585740017,0.565725227,0.826549033,0.320099507,76.8246244,841.5832025,29.01005347,10.64440354,0
722,3197.793437,30.19344363,0.444342501,0.42519861,0.786991535,0.180873573,92.43028644,1265.99872,35.58087577,10.34250234,0
1236,2854.420486,32.68466841,0.413337034,0.401481397,0.781908261,0.161236969,25.13036827,967.2400579,31.10048324,8.143371799,0
7,1074.37204,12.66796208,0.621617059,0.540475417,0.829495428,0.292133969,49.15912506,262.5414048,16.20312948,10.81562224,0
6368,973.8152247,12.13072321,0.559168037,0.480583266,0.885594244,0.230990557,63.16787066,481.836088,21.95076509,10.7294999,0
758,3886.102386,35.54856509,0.437136859,0.424431145,0.741916993,0.180252203,75.65134477,1580.393753,39.75416648,10.34843051,1
8962,374.4025879,5.745565926,0.752535914,0.703337475,0.915058169,0.494690083,19.14450605,260.5719276,16.14224048,9.077076165,0
8923,154.5915699,4.137090067,0.657428993,0.521805484,0.923701665,0.272297199,26.71908974,100.689654,10.03442345,10.81406417,1
305,2546.514454,24.29076134,0.470449088,0.440936548,0.829477623,0.19450654,94.75654932,834.6106049,28.88962798,10.12526941,0
5914,1560.177374,17.6622715,0.627848177,0.611626193,0.838581936,0.374126253,58.75223154,637.4283129,25.24734269,10.65654003,0
4161,640.4659698,8.086784646,0.727796993,0.694090517,0.919694488,0.481774003,46.73792571,446.4318256,21.12893338,10.72911884,0
8602,4044.25246,40.17152288,0.32675096,0.311631192,0.718232242,0.09720984,62.55161422,1704.911742,41.29057691,9.788723761,0
2901,65.0387245,1.315602857,0.901015376,0.833705574,0.933925714,0.6950682,24.66688427,66.27847011,8.141159015,10.62334365,0
9621,978.7622609,12.79391351,0.536479622,0.454018065,0.855839008,0.2061871,60.63466518,400.5236864,20.01308788,10.72955586,0
5609,3822.502557,39.07480824,0.39710796,0.38754925,0.688545447,0.15024464,25.71024487,1001.732885,31.65016406,8.742727009,0
1093,3397.358334,31.40633324,0.458967282,0.442343884,0.764633746,0.195758077,77.84012649,1206.759954,34.73845066,10.51263337,0
3213,231.9174831,3.088303515,0.932914728,0.930761303,0.819843594,0.866318146,9.03190125,82.84946858,9.102168345,7.061025008,0
8242,1128.007095,16.77137222,0.49217635,0.458592827,0.901437778,0.210326725,20.13194732,615.0600992,24.80040522,7.423797169,0
5831,2004.153852,21.7815106,0.437991923,0.394534481,0.853656408,0.155718645,83.59016865,939.0052381,30.64319236,10.6285077,0
4257,1861.043511,17.10496717,0.605933109,0.568653027,0.843928368,0.323418772,80.88395021,737.7769856,27.16205047,10.7089952,0
328,1192.888683,14.77485101,0.654038923,0.639911423,0.837195913,0.409494351,14.96257274,285.1898053,16.88756363,7.852693183,0
2740,3014.802371,22.9868259,0.50794768,0.463794218,0.826224181,0.215193047,113.0309273,1154.552862,33.97871189,9.57502647,0
9659,1036.440416,10.33239719,0.734419661,0.706492265,0.862010846,0.499161009,79.29749432,398.5854876,19.96460587,10.83593977,0
3302,124.0581811,3.392828211,0.677677645,0.521533526,0.943458628,0.272011775,33.87771185,107.6610145,10.37598258,11.0557351,1
1468,866.8343897,9.991717823,0.628178511,0.561934464,0.90994681,0.315807164,71.62372223,614.2438167,24.78394272,10.74656791,0
4871,4392.550218,37.89861815,0.437740412,0.425142829,0.708775713,0.180897882,78.62374792,1580.020462,39.74947121,10.33017123,1
7438,680.3092441,10.55382149,0.647417772,0.617411638,0.902679454,0.381202184,9.856875473,172.6199518,13.13849123,6.448177207,0
5284,2220.762503,20.28927211,0.562755459,0.529815018,0.840581385,0.280763153,86.01246785,846.733268,29.09868155,10.48625114,0
5030,87.56311258,2.142764608,0.806748627,0.638277885,0.954990305,0.407406183,38.61345216,52.41674679,7.239941076,11.00689294,0
1043,700.6566781,8.086430204,0.716210011,0.665951183,0.903188825,0.443528525,80.39626871,249.1860906,15.78562924,10.89136729,0
697,1233.978816,16.15785122,0.564444027,0.529798155,0.829794693,0.280726924,50.50440168,510.6514847,22.59759909,10.60682173,1
6006,2965.940208,27.64421738,0.503640921,0.483024766,0.801078682,0.233378969,71.67726265,1013.689974,31.83849829,10.68968422,0
7403,2399.32235,26.05411754,0.46216328,0.442535083,0.833683108,0.195911387,43.4025306,1327.679858,36.43734153,9.422224524,1
2577,1289.69835,14.87510486,0.618883666,0.587384785,0.847946591,0.345054347,64.24172493,441.7737236,21.01841392,10.80291379,0
6895,522.8596589,7.20604486,0.656768066,0.579448406,0.929146112,0.335775319,47.92705775,427.8209003,20.68383186,10.70673455,1
3992,515.0108972,6.617138866,0.69171998,0.618777131,0.925711728,0.382902707,59.67533994,294.1249732,17.15007211,10.79311993,1
6626,927.1790645,10.26780088,0.823423177,0.819452022,0.784380358,0.671509011,8.824616677,144.6168537,12.02567477,6.580093202,1
3207,2816.381947,24.41174891,0.62229342,0.612095371,0.78893723,0.374712134,72.28030912,850.9691715,29.17137589,10.46856078,0
3308,3085.227331,31.6057686,0.488280009,0.478513744,0.734364358,0.229015217,22.35712548,636.3184303,25.22535293,8.602789046,0
8837,43.72000369,0.8754706,0.94687614,0.914661748,0.856576768,0.836607516,7.35018315,18.64171853,4.317605647,7.206915309,1
7983,1791.009435,21.88901799,0.441313145,0.412522195,0.863198865,0.170224939,71.88111888,1069.22072,32.69894066,10.55971233,0
9457,514.7773413,7.206954275,0.78665703,0.768372514,0.87715542,0.590404746,24.83636595,228.0513285,15.10136843,10.02562918,1
2593,335.5134801,5.19101844,0.767822751,0.710135838,0.921009025,0.504306744,41.88321218,184.8165622,13.59472553,10.88296993,0
9518,199.8244872,3.979791198,0.733118954,0.657288512,0.931760106,0.43204229,37.0240136,139.8543073,11.82600133,11.06722743,0
8918,52.03267036,1.471903645,0.855574516,0.788047942,0.956911226,0.6210219,10.19372172,48.71639975,6.979713443,8.621701794,0
981,1539.836374,18.52278689,0.534134177,0.502257974,0.87134635,0.252298122,59.36505555,639.2856553,25.28409886,10.92213997,1
9841,781.688591,9.684126127,0.716206245,0.686886955,0.912306337,0.47182925,57.19703061,402.8412396,20.0709053,10.89406569,0
9553,358.5175525,4.245057006,0.888238384,0.878125716,0.905149288,0.771110971,52.59096524,298.885164,17.28829558,10.83460178,0
5882,995.8370775,10.99251439,0.730923337,0.710664228,0.881511851,0.505075729,59.30142587,482.732328,21.97117038,10.75604759,0
4641,402.3072918,6.441546741,0.69273166,0.594940636,0.897646808,0.353983549,49.97913663,186.0094558,13.63852836,10.40969765,0
7997,3309.363609,28.68021802,0.565558439,0.555138122,0.76016425,0.308255794,82.13339954,1173.936028,34.26274986,10.50922106,0
466,2126.129954,19.74199206,0.564913381,0.519964306,0.810368738,0.270430693,85.4883259,655.9130142,25.61079878,10.72692869,0
8879,1764.452653,17.83721128,0.65471133,0.641706457,0.838971862,0.411824088,62.10122449,614.3571005,24.78622804,10.64047651,0
1305,151.4262594,3.435588306,0.751514968,0.660716406,0.953920738,0.436551867,27.74292076,189.69034,13.77281162,10.7176849,0
787,1279.742307,13.21794652,0.61053648,0.552271336,0.873811527,0.305044938,82.99576543,607.2575637,24.64259653,10.81753365,0
1747,995.8312052,13.56641998,0.61383851,0.587595873,0.895749584,0.345293227,40.96661491,624.7477821,24.99495513,10.29184503,0
2375,209.2117603,3.383740089,0.829108581,0.765437611,0.927213776,0.585901017,41.26517193,125.8901342,11.22007728,11.06638499,0
9648,1517.993295,15.14576895,0.771819882,0.767766953,0.758684845,0.589493695,9.277121713,256.5777147,16.01804341,6.207281344,0
384,410.7629056,6.410940349,0.72300943,0.667838396,0.911816999,0.446028611,45.91196699,186.0844821,13.64127861,10.86161413,1
6617,756.5247899,10.67473129,0.626907865,0.589620291,0.925659763,0.34767354,49.73402256,669.3513302,25.87182503,10.46964549,0
9698,3677.110193,32.37621976,0.439524276,0.419205015,0.759679822,0.175828076,89.24244168,1211.06566,34.80036867,10.34359245,0
3448,1813.483879,17.5024584,0.56818465,0.528408066,0.84793947,0.279259917,77.1030664,730.2495141,27.02312924,10.62983452,0
1121,784.7720631,9.970464098,0.723399679,0.698800219,0.880611481,0.488345037,49.73092744,373.1419523,19.31688257,10.73632905,0
1469,604.0300511,7.465921789,0.76728294,0.737114209,0.905179937,0.543352776,50.84520787,492.667708,22.19611921,10.50839799,0
8960,390.3940343,4.537449591,0.919264135,0.917151214,0.762588983,0.841172441,6.877280801,71.73847894,8.469857079,5.860865953,0
370,2917.19791,27.60916956,0.491458669,0.474575133,0.805568729,0.225318298,90.3159782,1113.767771,33.37315944,10.25405666,0
4564,864.1878597,13.13382929,0.575211798,0.543870952,0.891421969,0.295805659,18.58109075,393.4902727,19.83658924,8.087007301,1
7883,1618.128111,15.47627377,0.461390602,0.377995938,0.870760613,0.142931987,96.42145042,689.3426243,26.25533516,10.11580715,0
9352,287.4839207,5.167483744,0.666071686,0.522305725,0.926889048,0.27282445,55.64693485,137.0971905,11.70885095,10.2115711,0
381,4612.436325,43.46050592,0.348502928,0.336968777,0.668864813,0.113649026,59.45315973,1434.936914,37.88056116,10.38707823,0
8889,1660.915173,15.48649728,0.664538368,0.644643703,0.862230961,0.415609327,83.31259462,522.0242061,22.84784905,10.71369492,0
7294,2439.08745,27.92667707,0.510991636,0.502147444,0.780635134,0.252167275,18.45864985,442.9323473,21.04595798,8.591327167,1
9159,270.2536428,5.000847548,0.633819004,0.515076061,0.953771369,0.265313679,44.89183317,258.2703839,16.07079288,10.74473331,0
6764,1637.789734,19.24391521,0.605799174,0.592143263,0.846087192,0.350670129,38.93036712,717.0190539,26.77721147,10.26406535,0
1428,61.69564367,1.482809904,0.879310537,0.826042737,0.953971839,0.682348002,25.85430822,64.29186392,8.018220745,10.88210638,0
7219,3645.268904,41.44160425,0.268173186,0.253455233,0.701178393,0.064277433,32.86527729,1192.568962,34.53359179,9.038493621,0
2525,1098.274938,17.04508617,0.451325872,0.414926877,0.893012148,0.172187391,38.97996936,812.5771962,28.50573971,9.735443931,0
484,2678.116963,35.00611721,0.255877793,0.235971832,0.743518256,0.055715581,30.86166526,1038.025352,32.21840082,8.385218266,0
2362,3683.811045,30.4419354,0.457065677,0.433624576,0.763261217,0.188132991,88.65692464,1364.68678,36.94166726,10.21435235,0
6234,2027.93997,20.40826381,0.539612843,0.51333847,0.83708267,0.263580277,73.07247025,914.9089469,30.24746183,10.62758687,1
4909,867.3269414,10.83113911,0.767469781,0.758737615,0.795955859,0.575707492,14.33639066,223.4630134,14.94867932,8.082169649,0
6191,859.5395313,10.76434235,0.64021339,0.591422262,0.862730446,0.34980165,45.54551371,368.5859257,19.19859176,10.69025075,0
4139,1274.164649,11.99516278,0.64888968,0.601738342,0.885137948,0.362112525,96.78288821,462.7806334,21.51233677,10.54546695,0
2461,1050.124593,13.93888459,0.530722541,0.468474317,0.863720848,0.219509335,45.99657449,458.4724601,21.41197002,10.80487946,0
4565,472.3293592,6.617200039,0.72925446,0.678953881,0.922953711,0.460990261,54.00648258,266.9608476,16.33893655,10.72501423,0
930,743.8645235,9.104279059,0.740631829,0.719047419,0.91806039,0.517045102,41.34901947,566.8760479,23.80915891,10.51776094,0
4983,3222.439046,29.48902417,0.476608184,0.45813909,0.793783941,0.209972029,83.6876197,1248.951625,35.34050969,10.44853954,0
9856,2922.775165,27.95523734,0.452775645,0.430577308,0.802724656,0.185488067,85.57707059,992.9914427,31.51176673,10.46547038,0
1507,2546.403299,23.50097463,0.52529584,0.496202154,0.79545683,0.246292096,87.16808452,889.8876367,29.83098451,10.69013338,0
5669,94.16471914,2.310560592,0.888283071,0.87204453,0.908228467,0.760466885,14.58272303,68.59401227,8.28215022,9.930509294,0
2690,56.10784343,1.865367794,0.779410819,0.554797159,0.933173533,0.307807877,10.83191236,39.33000956,6.271364251,8.905466226,0
6885,4793.501184,43.05358129,0.404641366,0.39549769,0.663284292,0.156553608,68.10070346,1910.433528,43.70850635,10.32313157,0
8912,3661.330796,35.91691507,0.417105407,0.404869099,0.730370953,0.164006849,66.25203119,1399.331104,37.4076343,10.39367423,0
8357,36.2764564,0.738993649,0.902807215,0.6709381,0.851660501,0.450165588,6.739744675,10.41135182,3.226662644,7.471055709,0
162,1899.803324,20.3938143,0.616308707,0.604608372,0.82001442,0.365600434,47.64421167,792.0753149,28.14383263,10.61312074,0
554,4052.270057,35.25861433,0.422339065,0.401364886,0.740311894,0.161191299,84.67174576,1487.047778,38.56225847,10.35430776,0
3296,714.773693,8.643070282,0.67232472,0.618466513,0.918239563,0.382519064,60.12166322,349.5459322,18.69614752,10.62014221,0
5305,1923.31682,20.35138848,0.524050689,0.491867828,0.823980235,0.242007061,74.67506472,758.9883982,27.54974407,10.75239713,0
979,3465.700093,26.46262187,0.607843109,0.554892624,0.822567633,0.307979216,86.57887283,1379.95428,37.14773587,10.26386374,0
3869,1298.827325,14.83946561,0.721610855,0.714252677,0.849032337,0.510178289,22.46693319,537.2716739,23.17912151,8.978920821,0
4884,2890.027651,31.30010319,0.465825459,0.455257878,0.731857101,0.207308067,29.27863022,650.175998,25.49854894,9.745042695,1
7603,1620.330219,18.96211317,0.559275763,0.531377268,0.825934459,0.282407385,56.6767828,600.2080004,24.49914285,10.74720022,0
2683,2640.714511,25.23842741,0.536338376,0.519772126,0.808457553,0.27023689,76.4108003,1043.269574,32.29968381,10.53284101,0
684,1870.128328,21.55965882,0.519507363,0.493043551,0.832816861,0.243127152,65.066928,700.8788747,26.47411707,10.68821226,0
3212,241.6533129,4.431824638,0.818074429,0.789676497,0.88233917,0.623595474,16.53794497,101.6026407,10.07981353,9.911903259,1
6120,3659.777419,32.20524766,0.502728663,0.490197543,0.759016063,0.240412408,75.68295905,1386.153756,37.23108588,10.43617604,1
9886,1065.584502,12.83489012,0.621533572,0.573951532,0.870839743,0.329455356,54.00255818,509.6739496,22.57595955,10.83885856,0
8710,1994.19186,21.95695784,0.468484278,0.43552601,0.836862381,0.18974322,73.76955359,839.8537821,28.98023088,10.67539538,0
4491,321.3497964,6.163517367,0.550171165,0.432618865,0.951116017,0.187173036,54.49749944,355.8535723,18.86408154,10.67753363,0
3810,553.1056944,7.684299986,0.67045371,0.603131841,0.917553814,0.363786513,60.59658024,308.0195065,17.55048451,10.71236221,0
1774,798.7292917,10.49567558,0.60816428,0.549593221,0.897188126,0.302085463,68.20184316,336.4843444,18.3435096,10.92201175,1
8916,1274.568919,16.24846308,0.578457913,0.548229607,0.876847341,0.300565233,46.17960372,630.6644461,25.11303339,10.59462001,0
9224,1374.138469,14.2796199,0.657843698,0.62965689,0.88740864,0.39649159,56.37980916,1108.721585,33.29747115,10.26407988,0
7042,2188.563237,21.63348132,0.509998917,0.47844194,0.848858672,0.228977898,79.14823676,881.9808968,29.69816319,10.65413304,0
5596,2076.498557,21.76172972,0.564455129,0.545257713,0.821318009,0.297366619,73.88201628,815.1534955,28.55089308,10.71368204,1
2285,929.004789,12.47558199,0.623470795,0.570357218,0.850011069,0.325323206,49.59766801,259.2548345,16.10139232,10.7634992,1
6275,695.6756281,9.579892585,0.727881393,0.709458112,0.877618273,0.503345249,23.22535356,356.7564724,18.8879981,9.367529977,0
7453,638.8517698,7.432054273,0.765812318,0.726685677,0.899661865,0.528090279,63.70939459,291.1698824,17.06370072,10.77523306,1
6258,2131.388662,20.04730543,0.621920049,0.604466936,0.843033663,0.365428354,83.06163743,750.8652457,27.40192047,10.64195786,0
3602,2080.246567,22.20278787,0.640873832,0.634462463,0.764287944,0.402575853,15.59952401,430.3771506,20.74553327,7.652591872,0
480,1668.809496,17.62731762,0.58053652,0.548995687,0.843696796,0.301459621,71.87763909,587.6559396,24.24161586,10.75707097,0
3272,344.0256196,5.302737747,0.653010355,0.527337921,0.940115183,0.278098569,62.87184653,172.5152831,13.13450734,10.48091356,0
4196,1363.426235,17.11386505,0.475584319,0.419561572,0.836186271,0.176090326,55.53742047,577.2738343,24.02652356,10.74968619,0
4435,2352.234869,21.22199607,0.530909707,0.490096548,0.83676658,0.240254745,92.55624588,794.1882842,28.18134639,10.40158081,0
5252,2153.813182,19.51976765,0.596630174,0.57089847,0.845425159,0.325970608,78.91936477,683.4027064,26.14197212,10.53576865,0
9299,204.7459632,3.740551596,0.754820575,0.618355221,0.928315677,0.382381156,46.09275283,129.4540256,11.3777865,11.16550288,0
9777,2094.671711,21.8977797,0.600556314,0.589344531,0.807864645,0.347361285,56.36857692,622.043277,24.94079544,10.71750415,0
8801,915.7833079,11.44854868,0.573971213,0.509567562,0.905763704,0.259687419,62.67225525,469.3405213,21.66426831,10.85610671,0
8005,2039.286219,21.78663449,0.635329128,0.62743885,0.783622985,0.393719676,19.91534592,496.6080321,22.28470399,8.787970747,0
1053,3334.155235,35.64681662,0.405365971,0.394006551,0.730693902,0.155287895,34.9389899,901.7540267,30.02921955,9.888101206,1
3575,2882.118015,30.03102602,0.50533275,0.494307982,0.695911071,0.244424034,56.65243986,1053.366489,32.45560798,10.48319316,0
4681,2093.674748,22.86622907,0.617435204,0.610214279,0.788096352,0.372380025,16.45977601,414.9562454,20.37047485,8.296835974,1
24,2258.163409,18.59739634,0.635354896,0.60709172,0.824680482,0.368618571,94.76857121,795.8198258,28.21027873,10.25212952,1
5928,2023.620228,22.0021585,0.480548866,0.445816443,0.809301696,0.198820999,72.14421803,756.052813,27.49641455,10.76826009,0
9253,79.31351806,1.764594549,0.863586089,0.800299602,0.928224902,0.640485571,18.89830821,85.27578613,9.234488948,10.1150533,1
1251,769.991134,8.322841058,0.863902685,0.860836696,0.746201134,0.74104643,8.390250871,126.4045361,11.24297719,6.491436727,0
1977,4916.046632,45.30077296,0.362528478,0.352505885,0.655770623,0.124432871,51.73248986,2054.155994,45.32279773,9.728865624,0
9321,126.1981353,2.348689743,0.911946987,0.901028878,0.882630011,0.811857567,9.6917409,70.73149123,8.410201616,7.577434854,0
4498,3501.565735,32.85876641,0.460428581,0.448220698,0.793279804,0.200986577,89.81839718,1851.139752,43.02487365,10.38020905,1
7364,1798.045706,16.59580809,0.62376846,0.598123672,0.862130819,0.357791187,88.4915281,654.103398,25.57544522,10.55711999,0
604,1086.195106,12.79880098,0.566463695,0.490244975,0.890332262,0.24037671,84.40918901,407.9672342,20.19819878,10.88370076,0
1511,900.2457711,10.10373677,0.728362682,0.698594645,0.876781626,0.488062901,65.32998832,381.3998712,19.52946162,10.79011393,1
6609,674.8814154,10.04302609,0.607004764,0.538523086,0.880649027,0.290051241,60.1368023,240.517757,15.50863492,10.58464199,1
5680,311.7471722,4.826386455,0.792322509,0.75245713,0.914963454,0.56620602,41.99863884,192.2561558,13.86564661,10.78133716,0
4428,2704.284354,24.38156783,0.559022949,0.53642889,0.781920531,0.287825467,71.43353022,1032.514029,32.13275632,10.57206986,0
9292,1319.496341,15.10654993,0.565015973,0.523447328,0.882945715,0.274031223,68.79624303,553.9582135,23.53631691,10.81493781,0
2910,2701.014569,26.48046801,0.496150135,0.476210981,0.804723948,0.22687589,81.6107535,1046.94826,32.35657986,10.44504742,0
2811,3038.80298,28.59419033,0.495411321,0.477182336,0.793543195,0.227776383,74.59921975,968.926582,31.12758555,10.61854775,0
8020,296.7104648,3.69239713,0.929681756,0.927473829,0.726471867,0.860210868,6.942551432,49.55240049,7.039346596,6.390362003,1
5053,1856.683027,22.83362402,0.477138305,0.455423645,0.841137888,0.207455076,48.62930027,906.7137937,30.11168866,10.09220664,0
5025,1402.70279,14.06712488,0.715128389,0.695678079,0.856712979,0.483992039,65.18201921,557.7219654,23.61613782,10.50958212,1
3443,991.3406976,17.0820371,0.323492177,0.265785852,0.870608529,0.0706764,36.53431165,743.1628952,27.2610142,9.550953577,0
9561,1376.580317,14.89129151,0.675775029,0.645938285,0.852853345,0.417259673,41.62761802,539.3538357,23.22399267,10.5314705,0
3150,4883.934287,43.21057618,0.357873698,0.344232795,0.665660291,0.118630293,78.81423285,1724.951719,41.53253807,10.33469796,0
531,1053.753294,15.86457331,0.483744897,0.446601716,0.900163742,0.199484325,43.66430946,905.6035502,30.09324758,9.676581736,0
7573,3875.242048,41.56955522,0.225236051,0.203977367,0.695444253,0.041682401,49.57277601,1545.486761,39.31267939,9.437143126,0
587,4016.261394,33.66728741,0.493774536,0.478515832,0.727917344,0.229126675,81.88123201,1169.878825,34.20349141,10.53473852,0
5162,819.134367,8.31583871,0.792233241,0.763735485,0.878569016,0.583307025,77.63726396,261.9948754,16.18625576,10.61540003,1
8451,471.986726,7.331306911,0.708730715,0.669981768,0.937758288,0.448892739,45.08497394,393.4580371,19.8357767,10.79001554,0
9147,943.5578601,15.3096811,0.364812013,0.271798705,0.827537806,0.073905896,35.05368227,432.6433185,20.80007977,10.24403624,1
1954,1983.976547,17.7474208,0.605806327,0.565911148,0.831001923,0.320307426,81.52438221,748.5320249,27.35931331,10.66437587,0
4839,4755.717512,44.36951892,0.382255514,0.372562717,0.606900854,0.138837493,22.4300811,1020.230366,31.94104516,8.069524634,0
3483,162.3456897,2.02191261,0.950559938,0.948197476,0.775563768,0.899083366,7.381871008,51.90827882,7.204740024,6.356897065,0
1739,3391.628471,28.59694234,0.497139105,0.469826414,0.756244289,0.220830401,83.82155905,1298.969487,36.04121928,10.50345106,0
2886,3518.487301,31.75202283,0.405049878,0.379956448,0.779708219,0.144482056,88.82261946,1314.166886,36.25143978,10.2336181,0
7864,2430.268937,22.06871118,0.567315264,0.53294412,0.80424193,0.284099149,83.72068341,738.9267281,27.18320673,10.74431623,1
3898,4062.28756,35.53930472,0.46946772,0.457288447,0.730398858,0.209228852,83.39984528,1205.498877,34.72029489,10.46792621,0
